,Candidate,Party,CriminalCases,Education,Age,TotalAssets,Liabilities,Winner,State,Constituency,Year,Candidate_Type,Votes,Valid_Votes,Vote_Share_Percentage,Party_ID
266,ambatirameswarareddy,IND,0,Not Given,35,700000.0,0,0,andhra_pradesh,nandyal,2009,GEN,1036,994826,0.1,10809
607,aufarooq,IND,0,5th Pass,26,1010000.0,0,0,andhra_pradesh,nandyal,2009,GEN,1703,994826,0.17,10809
916,bhumavenkatanagireddy,PRAP,0,12th Pass,45,68271000.0,7465000,0,andhra_pradesh,nandyal,2009,GEN,220829,994826,22.2,6132
996,bpkambagiriswamy,IND,1,10th Pass,36,450000.0,0,0,andhra_pradesh,nandyal,2009,GEN,1479,994826,0.15,10809
1014,brlreddy,IND,1,10th Pass,40,1841700.0,1204000,0,andhra_pradesh,nandyal,2009,GEN,4965,994826,0.5,10809
1025,bvramireddy,IND,0,Graduate,47,450000.0,0,0,andhra_pradesh,nandyal,2009,GEN,7347,994826,0.74,10809
1700,galiramasubbareddy,IND,0,5th Pass,33,160000.0,30000,0,andhra_pradesh,nandyal,2009,GEN,2530,994826,0.25,10809
1761,gbalaswamy,IND,0,Post Graduate,37,543820.0,0,0,andhra_pradesh,nandyal,2009,SC,2394,994826,0.24,10809
2504,kartherpancharatnam,IND,0,12th Pass,42,,10000,0,andhra_pradesh,nandyal,2009,GEN,1228,994826,0.12,10809
3604,nasyammohammedfarook,TDP,0,10th Pass,57,29170000.0,0,0,andhra_pradesh,nandyal,2009,GEN,309176,994826,31.08,8300
3919,pichhikenarendradev,RKSP,0,10th Pass,39,28000.0,0,0,andhra_pradesh,nandyal,2009,SC,2559,994826,0.26,12157
4418,ramajagannadhareddytamidela,LSP,0,Not Given,34,785000.0,0,0,andhra_pradesh,nandyal,2009,GEN,6988,994826,0.7,5107
4842,sadhuveeravenkataramanaiah,RDMP,0,12th Pass,35,807000.0,0,0,andhra_pradesh,nandyal,2009,GEN,1048,994826,0.11,6447
386,annamrajuvenugopalamadhavarao,IND,0,Graduate Professional,37,210000.0,0,0,andhra_pradesh,narasaraopet,2009,GEN,1106,1081754,0.1,10809
593,atchalanarasimharao,IND,0,Graduate Professional,39,212000.0,0,0,andhra_pradesh,narasaraopet,2009,GEN,1249,1081754,0.12,10809
723,balashowryvallabhaneni,INC,0,Graduate,42,1219428113.0,9984,0,andhra_pradesh,narasaraopet,2009,GEN,461751,1081754,42.69,3482
823,bejjamratnakararao,BSP,0,Graduate,48,1666568.0,0,0,andhra_pradesh,narasaraopet,2009,SC,8549,1081754,0.79,16651
1738,ganugapentauttamareddy,LSP,0,Graduate,30,182000.0,0,0,andhra_pradesh,narasaraopet,2009,GEN,7076,1081754,0.65,5107
2527,katamarajunalagorla,IND,0,Post Graduate,61,100000.0,0,0,andhra_pradesh,narasaraopet,2009,GEN,2528,1081754,0.23,10809
4416,ramaduguvenkatasubbarao,SP,0,Graduate,45,5580000.0,6200000,0,andhra_pradesh,narasaraopet,2009,GEN,6167,1081754,0.57,10809
5183,shaiksyedsaheb,PRAP,0,Graduate,67,16125000.0,5500000,0,andhra_pradesh,narasaraopet,2009,GEN,114924,1081754,10.62,6132
784,bapirajukanumuru,INC,0,10th Pass,61,30574013.0,3812438,1,andhra_pradesh,narsapuram,2009,GEN,389422,990960,39.3,3482
234,alluriyugandhararaju,PPOI,0,Post Graduate,44,1685000.0,0,0,andhra_pradesh,narsapuram,2009,GEN,9369,990960,0.95,6298
919,bhupathirajusrinivasavarma,BJP,0,Post Graduate,41,2514050.0,0,0,andhra_pradesh,narsapuram,2009,GEN,11941,990960,1.2,1605
1870,gubbalatammaiah,PRAP,0,Doctorate,61,5869653.0,825248,0,andhra_pradesh,narsapuram,2009,GEN,267058,990960,26.95,6132
2393,kalidindibhimaraju,IND,0,Post Graduate,73,21087052.0,50000,0,andhra_pradesh,narsapuram,2009,GEN,7012,990960,0.71,10809
2394,kalidindiviswanadharaju,BSP,0,12th Pass,39,9577900.0,2785000,0,andhra_pradesh,narsapuram,2009,GEN,8944,990960,0.9,16651
3111,manoramasanku,LSP,0,Post Graduate,62,8972000.0,0,0,andhra_pradesh,narsapuram,2009,GEN,13972,990960,1.41,5107
3627,navundrurajendraprasad,BSSP,0,10th Pass,44,799500.0,0,0,andhra_pradesh,narsapuram,2009,SC,6016,990960,0.61,1339
812,bathinanarasimharao,BJP,0,Not Given,65,11187000.0,1500000,0,andhra_pradesh,nellore,2009,GEN,16727,1002419,1.67,1605
2221,janaramachandraiah,PRAP,0,Graduate Professional,56,148473064.0,54864453,0,andhra_pradesh,nellore,2009,GEN,138111,1002419,13.78,6132
2497,karimulla,IND,0,12th Pass,42,25000.0,0,0,andhra_pradesh,nellore,2009,GEN,10189,1002419,1.02,10809
2936,madhuyaskhigoud,INC,0,Post Graduate,50,119108338.0,15422084,1,andhra_pradesh,nizamabad,2009,GEN,296504,889511,33.33,3482
5,aarismohammed,IND,0,10th Pass,46,16554.0,0,0,andhra_pradesh,nizamabad,2009,GEN,4774,889511,0.54,10809
1674,gaddamsrinivas,IND,0,Doctorate,47,11437000.0,0,0,andhra_pradesh,nizamabad,2009,GEN,6304,889511,0.71,10809
4131,pvinaykumar,PRAP,0,Post Graduate,51,183208378.0,68550,0,andhra_pradesh,nizamabad,2009,GEN,165790,889511,18.64,6132
4705,rapellysrinivas,IND,0,Graduate,34,45000.0,0,0,andhra_pradesh,nizamabad,2009,GEN,13503,889511,1.52,10809
2941,maguntasrinivasulureddy,INC,0,Graduate,55,102065901.0,0,1,andhra_pradesh,ongole,2009,GEN,450442,1021349,44.1,3482
1038,chaluvadisrinivasarao,PPOI,0,10th Pass,38,60000.0,0,0,andhra_pradesh,ongole,2009,GEN,10243,1021349,1.0,6298
2923,maddulurimalakondaiahyadav,TDP,0,Graduate,47,90741921.0,8347977,0,andhra_pradesh,ongole,2009,GEN,371919,1021349,36.41,8300
3029,mandavavasudeva,BJP,0,12th Pass,56,272711.0,185460,0,andhra_pradesh,ongole,2009,GEN,12272,1021349,1.2,1605
3508,nalamalapulakshminarasareddy,IND,0,Graduate,40,530500.0,0,0,andhra_pradesh,ongole,2009,GEN,3009,1021349,0.29,10809
3920,pidathalasaikalpana,PRAP,0,12th Pass,50,10472574.0,0,0,andhra_pradesh,ongole,2009,GEN,142303,1021349,13.93,6132
5182,shaikshajahan,IND,0,12th Pass,49,843000.0,0,0,andhra_pradesh,ongole,2009,GEN,2064,1021349,0.2,8418
1487,drgvivekanand,INC,0,Graduate Professional,51,729509675.0,0,1,andhra_pradesh,peddapalle,2009,SC,313748,904084,34.7,3482
202,akamalamma,IND,0,Not Given,36,155000.0,0,0,andhra_pradesh,peddapalle,2009,SC,3938,904084,0.44,10809
264,ambalamahendar,IND,0,5th Pass,38,,0,0,andhra_pradesh,peddapalle,2009,SC,8364,904084,0.93,10809
984,bmallaiah,IND,0,Not Given,32,,0,0,andhra_pradesh,peddapalle,2009,SC,4541,904084,0.5,10809
1455,dramulu,IND,0,5th Pass,51,300000.0,0,0,andhra_pradesh,peddapalle,2009,SC,5511,904084,0.61,10809
1699,gajjelaswamy,BSP,0,10th Pass,49,1574000.0,0,0,andhra_pradesh,peddapalle,2009,SC,15859,904084,1.75,16651
1845,gorreramesh,IND,0,Graduate Professional,42,300000.0,0,0,andhra_pradesh,peddapalle,2009,SC,3414,904084,0.38,10809
2706,krishnasabbali,MCPI(S),0,Not Given,39,,30000,0,andhra_pradesh,peddapalle,2009,SC,5752,904084,0.64,11590
3510,nallalakanukaiah,IND,0,10th Pass,39,67500.0,0,0,andhra_pradesh,peddapalle,2009,SC,4468,904084,0.49,10809
1539,drpaladuguchandramouli,LSP,0,Graduate Professional,69,6418000.0,45000,0,andhra_pradesh,rajahmundry,2009,GEN,13418,1017820,1.32,5107
3210,medasrinivas,RPC(S),8,Post Graduate,29,5124000.0,48000,0,andhra_pradesh,rajahmundry,2009,GEN,3980,1017820,0.39,6772
3267,mmuralimohan,TDP,0,12th Pass,68,140109874.0,3554215,0,andhra_pradesh,rajahmundry,2009,GEN,355302,1017820,34.91,8300
387,annayyagarisaiprathap,INC,0,12th Pass,64,6233245.0,605031,1,andhra_pradesh,rajampet,2009,GEN,423910,995648,42.58,3482
82,adinarayanareddyv,BSSP,0,Graduate Professional,40,4379300.0,1140000,0,andhra_pradesh,rajampet,2009,GEN,1161,995648,0.12,1339
232,allapureddyharinathareddy,BJP,0,Graduate Professional,69,120228299.0,3490666,0,andhra_pradesh,rajampet,2009,GEN,30263,995648,3.04,1605
498,asadivenkatadri,IND,0,12th Pass,41,2930000.0,130000,0,andhra_pradesh,rajampet,2009,SC,1520,995648,0.15,10809
981,bkrishnappa,IND,0,10th Pass,32,650000.0,250000,0,andhra_pradesh,rajampet,2009,GEN,3040,995648,0.31,10809
1219,dasrinivas,PRAP,1,Graduate Professional,36,670119543.0,375816032,0,andhra_pradesh,rajampet,2009,GEN,180537,995648,18.13,6132
1929,hajimohammadazam,IND,0,10th Pass,82,3000000.0,0,0,andhra_pradesh,rajampet,2009,GEN,12762,995648,1.28,10809
2104,indraprakash,IND,0,Graduate Professional,32,950000.0,0,0,andhra_pradesh,rajampet,2009,GEN,1445,995648,0.15,10809
2524,kasthuriobaiahnaidu,IND,0,10th Pass,55,1223000.0,120000,0,andhra_pradesh,rajampet,2009,GEN,3405,995648,0.34,10809
3498,nageswararaoedagottu,LSP,0,Graduate Professional,38,543030.0,13000,0,andhra_pradesh,rajampet,2009,GEN,4839,995648,0.49,5107
4110,pularaghu,IND,0,10th Pass,44,,0,0,andhra_pradesh,rajampet,2009,GEN,3413,995648,0.34,10809
4531,rameshkumarreddyreddappagari,TDP,0,Post Graduate,44,21688385.0,3679156,0,andhra_pradesh,rajampet,2009,GEN,313533,995648,31.49,8300
5173,shaikameenpeeran,ANC,0,Graduate Professional,39,140000.0,40000,0,andhra_pradesh,rajampet,2009,GEN,7215,995648,0.72,840
45,abdussattarmujahed,MUL,0,Graduate,41,1139000.0,0,0,andhra_pradesh,secunderabad,2009,GEN,18720,865038,2.16,5501
643,baberalikhan,IND,0,8th Pass,53,120000.0,0,0,andhra_pradesh,secunderabad,2009,GEN,1543,865038,0.18,10809
831,bgopalakrishna,IND,0,8th Pass,42,,0,0,andhra_pradesh,secunderabad,2009,GEN,2655,865038,0.31,10809
1139,chmurahari,IND,0,Not Given,49,,0,0,andhra_pradesh,secunderabad,2009,GEN,1406,865038,0.16,10809
1175,cvlnarasimharao,LSP,0,Graduate Professional,54,3370000.0,150000,0,andhra_pradesh,secunderabad,2009,GEN,52641,865038,6.09,5107
1323,devidasraoghodke,IND,0,Not Given,63,530626.0,0,0,andhra_pradesh,secunderabad,2009,GEN,949,865038,0.11,10809
1866,grajaiah,IND,0,Graduate,48,63056.0,35271,0,andhra_pradesh,secunderabad,2009,SC,473,865038,0.05,10809
2722,ksrinivasachari,IND,0,Not Given,49,25000.0,20000,0,andhra_pradesh,secunderabad,2009,GEN,964,865038,0.11,10809
3178,mbhagyamatha,IND,0,10th Pass,38,25000.0,650000,0,andhra_pradesh,secunderabad,2009,SC,878,865038,0.1,10809
3470,mvenkatesh,BSP,0,12th Pass,32,2470000.0,745000,0,andhra_pradesh,secunderabad,2009,GEN,2275,865038,0.26,16651
5106,sdevaiah,TNPP,0,Graduate,59,1988000.0,0,0,andhra_pradesh,secunderabad,2009,SC,1386,865038,0.16,12998
5303,shirazkhan,UWF,0,12th Pass,39,85000.0,110000,0,andhra_pradesh,secunderabad,2009,GEN,699,865038,0.08,8418
3524,nandaprasadarao,PPOI,0,Post Graduate,37,660000.0,0,0,andhra_pradesh,srikakulam,2009,GEN,17850,918772,1.94,6298
1130,chintamohan,INC,0,Graduate Professional,54,5512900.0,557719,1,andhra_pradesh,tirupati,2009,SC,428403,1061533,40.36,3482
1273,degalasuryanarayana,PPOI,0,Others,34,20000.0,0,0,andhra_pradesh,tirupati,2009,SC,3839,1061533,0.36,6298
1348,dhanasekhargundluru,RPI(A),0,12th Pass,41,64000.0,0,0,andhra_pradesh,tirupati,2009,SC,2255,1061533,0.21,12285
3720,nvenkataswamy,BJP,0,Doctorate,77,18030000.0,0,0,andhra_pradesh,tirupati,2009,SC,21696,1061533,2.04,1605
992,bolisettyharibabu,IND,0,Illiterate,46,1277000.0,0,0,andhra_pradesh,vijayawada,2009,GEN,5608,1088297,0.52,10809
993,boppavenkateswararao,IND,0,Graduate,42,654954.0,55000,0,andhra_pradesh,vijayawada,2009,GEN,6978,1088297,0.64,10809
4172,raghavaraojakka,PPOI,0,5th Pass,60,56190000.0,0,0,andhra_pradesh,vijayawada,2009,GEN,3227,1088297,0.3,6298
413,apparaogolagana,IND,0,Graduate Professional,46,7750000.0,525000,0,andhra_pradesh,visakhapatnam,2009,GEN,9670,1012261,0.96,10809
829,bethalakegiyarani,BSP(AP),0,5th Pass,26,,0,0,andhra_pradesh,visakhapatnam,2009,GEN,3297,1012261,0.33,1226
1242,dbharathi,PPOI,0,Graduate,53,3140000.0,300000,0,andhra_pradesh,visakhapatnam,2009,GEN,5896,1012261,0.58,6298
1617,dvsubbarao,BJP,0,Graduate Professional,76,25660000.0,0,0,andhra_pradesh,visakhapatnam,2009,GEN,30336,1012261,3.0,1605
2085,imahmed,BSP,0,Graduate Professional,41,5793700.0,0,0,andhra_pradesh,visakhapatnam,2009,GEN,8838,1012261,0.87,16651
4534,rameshlanka,BSSP,0,Not Given,49,9270000.0,0,0,andhra_pradesh,visakhapatnam,2009,GEN,5347,1012261,0.53,1339
4685,rangarajukalidindi,IND,0,5th Pass,46,,0,0,andhra_pradesh,visakhapatnam,2009,GEN,5797,1012261,0.57,10809
2893,lkjain,PPOI,0,10th Pass,60,336000.0,2500000,0,andhra_pradesh,vizianagaram,2009,GEN,10353,1019825,1.02,6298
4200,rajaiahsiricilla,INC,0,Graduate,55,4224704.0,1461167,1,andhra_pradesh,warangal,2009,SC,396568,1030525,38.48,3482
746,ballepuvenkatnarsingarao,LSP,0,Graduate,37,548200.0,0,0,andhra_pradesh,warangal,2009,SC,15521,1030525,1.51,5107
1197,dameramogili,IND,0,10th Pass,36,20000.0,0,0,andhra_pradesh,warangal,2009,SC,9477,1030525,0.92,10809
1447,dommatisambaiah,TDP,4,Graduate,45,2840000.0,700000,0,andhra_pradesh,warangal,2009,SC,135697,1030525,13.17,8300
1595,dsreedharrao,IND,0,Post Graduate,37,76000.0,0,0,andhra_pradesh,warangal,2009,SC,13321,1030525,1.29,10809
1600,dubasinarsing,IND,0,Post Graduate,46,67039.0,0,0,andhra_pradesh,warangal,2009,SC,4301,1030525,0.42,10809
2457,kannamvenkanna,IND,0,Graduate,32,190000.0,80000,0,andhra_pradesh,warangal,2009,SC,2369,1030525,0.23,10809
2684,krishnadhisrilatha,IND,0,10th Pass,33,111787.0,153000,0,andhra_pradesh,warangal,2009,SC,1921,1030525,0.19,10809
3752,ontelamondaiah,PPOI,0,Post Graduate,58,200000.0,0,0,andhra_pradesh,warangal,2009,SC,6728,1030525,0.65,6298
3766,pakaladevadanam,IND,0,8th Pass,74,11787.0,0,0,andhra_pradesh,warangal,2009,SC,17180,1030525,1.67,10809
4417,ramagallaparameshwar,TRS,0,Graduate Professional,55,2335000.0,450000,0,andhra_pradesh,warangal,2009,SC,271907,1030525,26.39,8284
800,basavarajpatil,IND,0,Graduate Professional,39,5850000.0,255000,0,andhra_pradesh,zahirabad,2009,GEN,22256,1017290,2.19,10809
826,benjaminraju,IJP,0,Post Graduate,39,200000.0,0,0,andhra_pradesh,zahirabad,2009,GEN,18196,1017290,1.79,3430
1135,chittarajeshwarrao,IND,0,12th Pass,45,1695000.0,200000,0,andhra_pradesh,zahirabad,2009,GEN,5744,1017290,0.56,10809
3472,mvishnumudiraj,BSP,0,10th Pass,35,1705000.0,1400000,0,andhra_pradesh,zahirabad,2009,GEN,13598,1017290,1.34,16651
3956,powarsinghhattisingh,IND,0,10th Pass,36,350000.0,0,0,andhra_pradesh,zahirabad,2009,ST,6920,1017290,0.68,10809
3663,ninongering,INC,0,Graduate,50,104320000.0,1251784,1,arunachal_pradesh,arunachal_east,2009,ST,115423,214932,53.7,3482
1562,drsamsonborang,PPA,0,Graduate,33,2474000.0,0,0,arunachal_pradesh,arunachal_east,2009,ST,5996,214932,2.79,6028
2906,lowangchawanglat,Arunachal Congress,0,Graduate,66,26760000.0,0,0,arunachal_pradesh,arunachal_east,2009,ST,46539,214932,21.65,8770
2612,kirenrijiju,BJP,0,Graduate Professional,37,8295139.0,9500,0,arunachal_pradesh,arunachal_west,2009,ST,139129,285710,48.7,1605
971,birensinghengti,INC,0,Post Graduate,69,25297068.0,0,1,assam,autonomous_district,2009,ST,197835,480556,41.17,3482
1496,drjayantarongpi,CPI(ML)(L),0,Post Graduate,54,3306831.0,0,0,assam,autonomous_district,2009,ST,39046,480556,8.13,2472
1634,elwinteron,Autonomous State Demand Committee,0,Post Graduate,48,828169.0,0,0,assam,autonomous_district,2009,ST,123287,480556,25.66,994
2042,hiddhinathrongpi,NCP,0,Graduate,45,1617930.0,0,0,assam,autonomous_district,2009,ST,9890,480556,2.06,5792
2363,kabontimungpi,IND,0,10th Pass,56,75000.0,0,0,assam,autonomous_district,2009,ST,10417,480556,2.17,10809
2740,kulendradaulagupu,BJP,1,Post Graduate,36,1682919.0,0,0,assam,autonomous_district,2009,ST,100081,480556,20.83,1605
2125,ismailhussain,INC,0,Post Graduate,55,9931726.0,0,1,assam,barpeta,2009,GEN,322137,901169,35.75,3482
20,abdulkaddus,SP,0,10th Pass,35,199000.0,0,0,assam,barpeta,2009,GEN,2522,901169,0.28,7425
21,abdulkader,IND,0,Graduate,41,214000.0,0,0,assam,barpeta,2009,GEN,1808,901169,0.2,10809
44,abdussamadahmed,AUDF,2,Post Graduate,41,1641461.0,0,0,assam,barpeta,2009,GEN,216083,901169,23.98,988
63,abuchandmahmmad,RPI(A),0,Others,63,300000.0,0,0,assam,barpeta,2009,GEN,3597,901169,0.4,12285
835,bhadreswardas,IND,0,10th Pass,40,789000.0,0,0,assam,barpeta,2009,GEN,7405,901169,0.82,10809
922,bhupenray,AGP,0,Graduate,49,5271487.0,0,0,assam,barpeta,2009,GEN,291708,901169,32.37,978
1337,dewanjoynalabedin,IND,0,Post Graduate,65,1254748.0,45131,0,assam,barpeta,2009,GEN,4116,901169,0.46,10809
1611,durgeswardeka,CPM,0,Post Graduate,54,33000.0,0,0,assam,barpeta,2009,GEN,36045,901169,4.0,14635
1823,golaphussainmazumder,IND,0,Post Graduate,35,50000.0,0,0,assam,barpeta,2009,GEN,3760,901169,0.42,10809
2450,kandarpalahkar,RVNP,0,Graduate,53,6692000.0,1218632,0,assam,barpeta,2009,GEN,3782,901169,0.42,6362
3185,mdamirali,RJD,0,Post Graduate,42,2711656.0,23000,0,assam,barpeta,2009,GEN,4399,901169,0.49,12103
3189,mddilirkhan,MUL,0,Graduate,42,50200.0,0,0,assam,barpeta,2009,GEN,1549,901169,0.17,5501
3387,muijuddinmahmud,LJP,0,Graduate Professional,52,3228904.0,0,0,assam,barpeta,2009,GEN,2258,901169,0.25,5029
680,badruddinajmal,AUDF,0,Literate,54,303520991.0,0,1,assam,dhubri,2009,GEN,540820,1046983,51.66,988
239,aloksen,SP,0,Graduate,37,1199442.0,0,0,assam,dhubri,2009,GEN,9109,1046983,0.87,7425
410,anwarhussain,INC,0,Graduate Professional,62,1285167.0,679449,0,assam,dhubri,2009,GEN,356401,1046983,34.04,3482
459,arundas,RWS,0,10th Pass,39,59900.0,0,0,assam,dhubri,2009,GEN,81617,1046983,7.8,6394
3240,minharalimandal,IND,0,Post Graduate,61,1455000.0,0,0,assam,dhubri,2009,GEN,14426,1046983,1.38,10809
3717,nurmahammad,IND,0,Graduate Professional,61,576834.0,0,0,assam,dhubri,2009,GEN,5929,1046983,0.57,10809
5166,shahjahanali,IND,0,Post Graduate,39,2839317.0,0,0,assam,dhubri,2009,GEN,5357,1046983,0.51,10809
1666,francisdhan,IND,0,Post Graduate,40,11500.0,0,0,assam,dibrugarh,2009,GEN,5840,750274,0.78,10809
2090,imtiazhussain,IND,0,Graduate,31,218500.0,0,0,assam,dibrugarh,2009,GEN,3889,750274,0.52,10809
2804,lakhicharanswansi,IND,0,Literate,34,245000.0,0,0,assam,dibrugarh,2009,GEN,6055,750274,0.81,10809
3654,niharikaborpatragohaingogoi,JMM,0,Graduate,30,353000.0,0,0,assam,dibrugarh,2009,GEN,3224,750274,0.43,4653
5420,simaghosh,IND,0,10th Pass,40,63000.0,0,0,assam,dibrugarh,2009,GEN,20816,750274,2.77,10809
939,bijoyachakravarty,BJP,0,Post Graduate,70,1870000.0,0,1,assam,gauhati,2009,GEN,496047,1108827,44.74,1605
221,akshayrajkhowa,NCP,0,12th Pass,49,3084000.0,1556000,0,assam,gauhati,2009,GEN,11093,1108827,1.0,5792
271,ambubora,RCPI(R),0,Others,79,1082947.0,0,0,assam,gauhati,2009,GEN,7788,1108827,0.7,6897
281,amitbarua,IND,0,Not Given,42,12696939.0,494815,0,assam,gauhati,2009,GEN,3698,1108827,0.33,10809
1012,brijeshroy,IND,0,8th Pass,30,366581.0,0,0,assam,gauhati,2009,SC,6109,1108827,0.55,10809
1031,captrobinbordoloi,INC,0,Graduate,67,10085459.0,630549,0,assam,gauhati,2009,GEN,484192,1108827,43.67,3482
1263,deepakkalita,SP,0,Post Graduate,34,8262477.0,404727,0,assam,gauhati,2009,GEN,3613,1108827,0.33,7425
1296,devakantaramchiary,IND,0,Graduate Professional,46,1735171.0,505851,0,assam,gauhati,2009,ST,4590,1108827,0.41,10809
2544,kazinekibahmed,IND,0,Not Given,51,350000.0,0,0,assam,gauhati,2009,GEN,3839,1108827,0.35,10809
4776,rinagayarydas,IND,0,Graduate,41,6360000.0,80900,0,assam,gauhati,2009,ST,11083,1108827,1.0,10809
940,bijoykrishnahandique,INC,0,Post Graduate,77,15428123.0,0,1,assam,jorhat,2009,GEN,362320,763455,47.46,3482
59,abinashkishoreborah,RWS,0,10th Pass,30,160000.0,268817,0,assam,jorhat,2009,GEN,5631,763455,0.74,6394
970,birennanda,JMM,0,12th Pass,48,305000.0,0,0,assam,jorhat,2009,GEN,3437,763455,0.45,4653
1585,drupadborgohain,CPI,0,Graduate,68,183979.0,350000,0,assam,jorhat,2009,GEN,74185,763455,9.72,2444
2414,kamakhyatasa,BJP,0,Post Graduate,34,1110978.0,0,0,assam,jorhat,2009,GEN,290406,763455,38.04,1605
3618,navaprokashsonowal,IND,0,10th Pass,36,1073685.0,0,0,assam,jorhat,2009,ST,4561,763455,0.6,10809
4348,rajkumardowarah,IND,0,Graduate,43,431000.0,240000,0,assam,jorhat,2009,GEN,5766,763455,0.76,10809
1436,dipgogoi,INC,0,Graduate,57,2539058.0,0,1,assam,kaliabor,2009,GEN,434676,960563,45.25,3482
957,binodgogoi,IND,0,Graduate,38,50000.0,0,0,assam,kaliabor,2009,GEN,9399,960563,0.98,10809
1894,guninhazarika,AGP,0,Post Graduate,61,8483272.0,134950,0,assam,kaliabor,2009,GEN,282687,960563,29.43,978
2419,kamalhazarika,IND,0,10th Pass,48,181500.0,0,0,assam,kaliabor,2009,GEN,5782,960563,0.6,10809
3373,mridulbaruah,IND,1,Graduate Professional,37,599000.0,0,0,assam,kaliabor,2009,GEN,18595,960563,1.94,10809
3880,paulnayak,IND,0,Not Given,40,1041114.0,0,0,assam,kaliabor,2009,GEN,4663,960563,0.49,10809
3984,pradeepdutta,IND,0,10th Pass,42,472786.0,0,0,assam,kaliabor,2009,GEN,5778,960563,0.6,10809
5432,sirajuddinajmal,AUDF,0,12th Pass,52,405028398.0,0,0,assam,kaliabor,2009,GEN,198983,960563,20.72,988
2838,lalitmohansuklabaidya,INC,0,Post Graduate,68,4644049.0,0,1,assam,karimganj,2009,SC,259717,685420,37.89,3482
938,bijonroy,IND,0,12th Pass,35,10000.0,0,0,assam,karimganj,2009,SC,1053,685420,0.15,10809
941,bijoymalakar,IND,0,8th Pass,42,30000.0,0,0,assam,karimganj,2009,SC,915,685420,0.13,10809
1251,debasishdas,IND,0,Graduate,36,30000.0,0,0,assam,karimganj,2009,SC,841,685420,0.12,10809
2046,himangshukumardas,IND,0,8th Pass,28,30000.0,0,0,assam,karimganj,2009,SC,4249,685420,0.62,10809
2338,joydas,IND,0,10th Pass,37,903488.0,2027,0,assam,karimganj,2009,SC,1120,685420,0.16,10809
4284,rajeshchandraroy,IND,0,8th Pass,29,25000.0,0,0,assam,karimganj,2009,SC,3064,685420,0.45,10809
4302,rajeshmallah,AUDF,0,Graduate Professional,43,1451151.0,0,0,assam,karimganj,2009,SC,251797,685420,36.74,988
4689,ranjannamasudra,IND,0,12th Pass,41,25000.0,0,0,assam,karimganj,2009,SC,1475,685420,0.22,10809
5438,sitalprasaddusad,IND,0,5th Pass,55,20000.0,0,0,assam,karimganj,2009,SC,2484,685420,0.36,10809
4979,sansumakhunggurbwiswmuthiary,BPF,0,Graduate,49,4954903.0,464860,1,assam,kokrajhar,2009,ST,495211,1014784,48.8,9451
4824,sabdaramrabha,AGP,0,Graduate Professional,39,252611.0,0,0,assam,kokrajhar,2009,ST,214684,1014784,21.16,978
4684,raneenarah,INC,1,Graduate,45,53976290.0,0,1,assam,lakhimpur,2009,GEN,352330,909621,38.73,3482
501,asapsundiguria,IND,0,Post Graduate,65,1035400.0,0,0,assam,lakhimpur,2009,GEN,12067,909621,1.33,10809
905,bhogeswardutta,CPI,0,Post Graduate,63,167202.0,0,0,assam,lakhimpur,2009,GEN,26086,909621,2.87,2444
917,bhumidharhazarika,IND,0,Graduate,38,56109.0,0,0,assam,lakhimpur,2009,GEN,7367,909621,0.81,10809
1254,debnathmajhi,CPI(ML)(L),0,8th Pass,30,3522.0,0,0,assam,lakhimpur,2009,GEN,6432,909621,0.71,2472
1458,drarunkrsarma,AGP,0,Doctorate,52,4219423.0,1450311,0,assam,lakhimpur,2009,GEN,307758,909621,33.83,978
1725,gangadhardutta,SHS,0,Graduate,39,700000.0,0,0,assam,lakhimpur,2009,GEN,7228,909621,0.79,18691
2837,lalitmili,RDMP,0,Graduate,53,110000.0,0,0,assam,lakhimpur,2009,ST,4508,909621,0.5,6447
3246,minuburagohain,SP,0,Not Given,50,680000.0,0,0,assam,lakhimpur,2009,GEN,3372,909621,0.37,7425
4029,pranjyotiborpatragohain,RWS,0,12th Pass,26,160000.0,0,0,assam,lakhimpur,2009,GEN,3479,909621,0.38,6394
4037,prashantagogoi,IND,0,Others,35,290200.0,185000,0,assam,lakhimpur,2009,GEN,4263,909621,0.47,10809
