,Unnamed: 0,Election_Type,State_Name,Assembly_No,Constituency_No,Year,month,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Turnout_Percentage,Vote_Share_Percentage,Margin,Margin_Percentage,Party_ID,MyNeta_education
2762,2762,GE,karnataka,16,9,2014,4.0,4,noneoftheabove,NOT,NOTA,11320,,1045772,1487945,bellary,70.28,1.08,2834,0.27,5897,
2884,2884,GE,karnataka,16,17,2014,4.0,5,noneoftheabove,NOT,NOTA,7109,,1207474,1565219,dakshina_kannada,77.14,0.59,1667,0.14,5897,
5230,5230,GE,punjab,16,7,2014,4.0,11,noneoftheabove,NOT,NOTA,3220,,1100457,1561201,ludhiana,70.49,0.29,76,0.01,5897,
2628,2628,GE,jharkhand,16,14,2014,4.0,12,noneoftheabove,NOT,NOTA,6827,,967152,1518923,hazaribagh,63.67,0.71,1675,0.17,5897,
5414,5414,GE,rajasthan,16,4,2014,4.0,7,noneoftheabove,NOT,NOTA,8038,,1006465,1697470,jhunjhunu,59.29,0.8,2457,0.24,5897,
5951,5951,GE,tamil_nadu,16,10,2014,4.0,5,noneoftheabove,NOT,NOTA,12693,,1101345,1358273,dharmapuri,81.08,1.15,4513,0.41,5897,
5557,5557,GE,rajasthan,16,13,2014,4.0,3,noneoftheabove,NOT,NOTA,12546,,1156314,1683261,ajmer,68.69,1.08,397,0.03,5897,
5827,5827,GE,tamil_nadu,16,4,2014,4.0,5,noneoftheabove,NOT,NOTA,21959,,814894,1328038,chennai_central,61.36,2.69,2406,0.3,5897,
2349,2349,GE,jammu_and_kashmir,16,4,2014,4.0,5,noneoftheabove,NOT,NOTA,1207,,118029,166763,ladakh,70.78,1.02,0,0.0,5897,
6466,6466,GE,tamil_nadu,16,34,2014,4.0,6,noneoftheabove,NOT,NOTA,12225,,1010930,1350495,virudhunagar,74.86,1.21,8755,0.87,5897,
6305,6305,GE,tamil_nadu,16,26,2014,4.0,6,noneoftheabove,NOT,NOTA,10338,,984538,1247908,cuddalore,78.9,1.05,2660,0.27,5897,
5848,5848,GE,tamil_nadu,16,5,2014,4.0,5,noneoftheabove,NOT,NOTA,27676,,1286647,1946503,sriperumbudur,66.1,2.15,8713,0.68,5897,
6359,6359,GE,tamil_nadu,16,29,2014,4.0,6,noneoftheabove,NOT,NOTA,15662,,942202,1210626,nagapattinam,77.83,1.66,13811,1.47,5897,
5477,5477,GE,rajasthan,16,8,2014,4.0,11,noneoftheabove,NOT,NOTA,2512,,1062305,1626442,alwar,65.31,0.24,352,0.03,5897,
2812,2812,GE,karnataka,16,12,2014,4.0,3,noneoftheabove,NOT,NOTA,16277,,1001038,1450599,uttara_kannada,69.01,1.63,8873,0.89,5897,
6282,6282,GE,tamil_nadu,16,25,2014,4.0,5,noneoftheabove,NOT,NOTA,11605,,1030826,1285576,perambalur,80.18,1.13,5281,0.51,5897,
1052,1052,GE,bihar,16,30,2014,4.0,8,noneoftheabove,NOT,NOTA,7727,,882262,1946249,patna_sahib,45.33,0.88,1670,0.19,5897,
5968,5968,GE,tamil_nadu,16,11,2014,4.0,6,noneoftheabove,NOT,NOTA,9595,,1067447,1352966,tiruvannamalai,78.9,0.9,3317,0.31,5897,
5674,5674,GE,rajasthan,16,22,2014,4.0,3,noneoftheabove,NOT,NOTA,17182,,982119,1701194,rajsamand,57.73,1.75,2603,0.27,5897,
521,521,GE,assam,16,11,2014,4.0,5,noneoftheabove,NOT,NOTA,12403,,1166490,1457219,kaliabor,80.05,1.06,2820,0.24,5897,
2552,2552,GE,jharkhand,16,9,2014,4.0,4,noneoftheabove,NOT,NOTA,15629,,1049140,1581665,jamshedpur,66.33,1.49,2997,0.29,5897,
5631,5631,GE,rajasthan,16,18,2014,4.0,8,noneoftheabove,NOT,NOTA,11183,,1087272,1824968,jalore,59.58,1.03,867,0.08,5897,
545,545,GE,assam,16,13,2014,4.0,4,noneoftheabove,NOT,NOTA,16809,,890968,1124305,dibrugarh,79.25,1.89,7435,0.83,5897,
5339,5339,GE,punjab,16,12,2014,4.0,15,noneoftheabove,NOT,NOTA,2188,,1099467,1424743,sangrur,77.17,0.2,334,0.03,5897,
381,381,GE,arunachal_pradesh,16,1,2014,4.0,8,noneoftheabove,NOT,NOTA,1816,,335665,446640,arunachal_west,75.15,0.54,836,0.25,5897,
6495,6495,GE,tamil_nadu,16,35,2014,4.0,8,noneoftheabove,NOT,NOTA,6279,GEN,1001048,1455988,ramanathapuram,68.75,0.63,2310,0.23,5897,
412,412,GE,assam,16,2,2014,4.0,10,noneoftheabove,NOT,NOTA,4310,,799830,1060175,silchar,75.44,0.54,963,0.12,5897,
5993,5993,GE,tamil_nadu,16,12,2014,4.0,6,noneoftheabove,NOT,NOTA,9304,,1096046,1369668,arani,80.02,0.85,1245,0.11,5897,
2335,2335,GE,jammu_and_kashmir,16,3,2014,4.0,4,noneoftheabove,NOT,NOTA,5936,,375279,1301143,anantnag,28.84,1.58,1216,0.32,5897,
1078,1078,GE,bihar,16,31,2014,4.0,14,noneoftheabove,NOT,NOTA,4678,,978649,1736074,pataliputra,56.37,0.48,123,0.01,5897,
2826,2826,GE,karnataka,16,13,2014,4.0,7,noneoftheabove,NOT,NOTA,4536,,1114868,1522712,davanagere,73.22,0.41,564,0.05,5897,
2388,2388,GE,jharkhand,16,1,2014,4.0,5,noneoftheabove,NOT,NOTA,19875,,951563,1353467,rajmahal,70.31,2.09,3521,0.37,5897,
2729,2729,GE,karnataka,16,7,2014,4.0,13,noneoftheabove,NOT,NOTA,2817,,959384,1600962,bidar,59.93,0.29,510,0.05,5897,
513,513,GE,assam,16,10,2014,4.0,6,noneoftheabove,NOT,NOTA,8782,,1230074,1523881,nowgong,80.72,0.71,1947,0.16,5897,
2583,2583,GE,jharkhand,16,11,2014,4.0,6,noneoftheabove,NOT,NOTA,23816,,736955,1111856,khunti,66.28,3.23,10250,1.39,5897,
503,503,GE,assam,16,9,2014,4.0,6,noneoftheabove,NOT,NOTA,16667,,980688,1259568,tezpur,77.86,1.7,5942,0.61,5897,
5164,5164,GE,punjab,16,4,2014,4.0,7,noneoftheabove,NOT,NOTA,5436,,1040762,1551497,jalandhar,67.08,0.52,1939,0.19,5897,
2643,2643,GE,karnataka,16,1,2014,4.0,6,noneoftheabove,NOT,NOTA,10289,,1071103,1442206,chikkodi,74.27,0.96,6667,0.62,5897,
1105,1105,GE,bihar,16,33,2014,4.0,7,noneoftheabove,NOT,NOTA,9179,,888204,1640671,buxar,54.14,1.03,1300,0.15,5897,
5935,5935,GE,tamil_nadu,16,9,2014,4.0,5,noneoftheabove,NOT,NOTA,16020,,1068391,1379957,krishnagiri,77.42,1.5,7402,0.69,5897,
435,435,GE,assam,16,4,2014,4.0,9,noneoftheabove,NOT,NOTA,5811,,1369624,1550166,dhubri,88.35,0.42,1204,0.09,5897,
5302,5302,GE,punjab,16,11,2014,4.0,8,noneoftheabove,NOT,NOTA,4701,,1176767,1525289,bathinda,77.15,0.4,83,0.01,5897,
6322,6322,GE,tamil_nadu,16,27,2014,4.0,5,noneoftheabove,NOT,NOTA,12138,,1088423,1366190,chidambaram,79.67,1.12,3263,0.3,5897,
1090,1090,GE,bihar,16,32,2014,4.0,5,noneoftheabove,NOT,NOTA,14703,,893213,1824515,arrah,48.96,1.65,3753,0.42,5897,
5616,5616,GE,rajasthan,16,17,2014,4.0,5,noneoftheabove,NOT,NOTA,15889,,1219119,1680152,barmer,72.56,1.3,983,0.08,5897,
6252,6252,GE,tamil_nadu,16,24,2014,4.0,5,noneoftheabove,NOT,NOTA,22848,,988250,1387140,tiruchirappalli,71.24,2.31,5809,0.59,5897,
2913,2913,GE,karnataka,16,19,2014,4.0,4,noneoftheabove,NOT,NOTA,12934,,1101484,1518518,tumkur,72.54,1.17,2486,0.23,5897,
5870,5870,GE,tamil_nadu,16,6,2014,4.0,5,noneoftheabove,NOT,NOTA,17736,,1128399,1480123,kancheepuram,76.24,1.57,10929,0.97,5897,
6013,6013,GE,tamil_nadu,16,13,2014,4.0,6,noneoftheabove,NOT,NOTA,11440,,1067641,1387007,viluppuram,76.97,1.07,6660,0.62,5897,
5882,5882,GE,tamil_nadu,16,7,2014,4.0,5,noneoftheabove,NOT,NOTA,10370,,1089052,1401813,arakkonam,77.69,0.95,3016,0.28,5897,
473,473,GE,assam,16,7,2014,4.0,8,noneoftheabove,NOT,NOTA,6720,,1511729,1922270,gauhati,78.64,0.44,84,0.01,5897,
2418,2418,GE,jharkhand,16,3,2014,4.0,8,noneoftheabove,NOT,NOTA,12410,,1049442,1590772,godda,65.97,1.18,1412,0.13,5897,
5375,5375,GE,rajasthan,16,1,2014,4.0,8,noneoftheabove,NOT,NOTA,6918,,1256806,1718414,ganganagar,73.14,0.55,232,0.02,5897,
2463,2463,GE,jharkhand,16,5,2014,4.0,15,noneoftheabove,NOT,NOTA,6712,,1024906,1639645,kodarma,62.51,0.65,378,0.04,5897,
6109,6109,GE,tamil_nadu,16,17,2014,4.0,5,noneoftheabove,NOT,NOTA,16268,,1008582,1321399,erode,76.33,1.61,8790,0.87,5897,
2597,2597,GE,jharkhand,16,12,2014,4.0,5,noneoftheabove,NOT,NOTA,16764,,651460,1119144,lohardaga,58.21,2.57,3512,0.54,5897,
1012,1012,GE,bihar,16,28,2014,4.0,5,noneoftheabove,NOT,NOTA,15420,,914350,1719984,munger,53.16,1.69,4195,0.46,5897,
6382,6382,GE,tamil_nadu,16,31,2014,4.0,6,noneoftheabove,NOT,NOTA,8042,,1027036,1412373,sivaganga,72.72,0.78,4013,0.39,5897,
425,425,GE,assam,16,3,2014,4.0,5,noneoftheabove,NOT,NOTA,11747,,543280,702230,autonomous_district,77.36,2.16,2484,0.46,5897,
2779,2779,GE,karnataka,16,10,2014,4.0,8,noneoftheabove,NOT,NOTA,3806,,1115968,1558749,haveri,71.59,0.34,26,0.0,5897,
6208,6208,GE,tamil_nadu,16,22,2014,4.0,6,noneoftheabove,NOT,NOTA,10591,,1083364,1400531,dindigul,77.35,0.98,3011,0.28,5897,
6540,6540,GE,tamil_nadu,16,37,2014,4.0,6,noneoftheabove,NOT,NOTA,14492,,1017938,1382081,tenkasi,73.65,1.42,2377,0.23,5897,
5264,5264,GE,punjab,16,9,2014,4.0,6,noneoftheabove,NOT,NOTA,3816,,1032107,1455075,faridkot,70.93,0.37,136,0.01,5897,
447,447,GE,assam,16,5,2014,4.0,5,noneoftheabove,NOT,NOTA,18183,,1223869,1505472,kokrajhar,81.29,1.49,646,0.05,5897,
2843,2843,GE,karnataka,16,14,2014,4.0,5,noneoftheabove,NOT,NOTA,7077,,1129008,1562243,shimoga,72.27,0.63,2024,0.18,5897,
2375,2375,GE,jammu_and_kashmir,16,6,2014,4.0,12,noneoftheabove,NOT,NOTA,4382,,1253593,1848155,jammu,67.83,0.35,205,0.02,5897,
5687,5687,GE,rajasthan,16,23,2014,4.0,3,noneoftheabove,NOT,NOTA,19698,,1104090,1754901,bhilwara,62.91,1.78,4610,0.42,5897,
5524,5524,GE,rajasthan,16,11,2014,4.0,8,noneoftheabove,NOT,NOTA,8410,,930492,1524100,dausa,61.05,0.9,2618,0.28,5897,
6369,6369,GE,tamil_nadu,16,30,2014,4.0,6,noneoftheabove,NOT,NOTA,12212,,1012258,1340050,thanjavur,75.54,1.21,9701,0.96,5897,
5355,5355,GE,punjab,16,13,2014,4.0,9,noneoftheabove,NOT,NOTA,3008,,1120933,1580273,patiala,70.93,0.27,235,0.02,5897,
2900,2900,GE,karnataka,16,18,2014,4.0,6,noneoftheabove,NOT,NOTA,8895,,1096499,1661277,chitradurga,66.0,0.81,4384,0.4,5897,
459,459,GE,assam,16,6,2014,4.0,10,noneoftheabove,NOT,NOTA,4785,,1205863,1430188,barpeta,84.31,0.4,1352,0.11,5897,
5283,5283,GE,punjab,16,10,2014,4.0,5,noneoftheabove,NOT,NOTA,7685,,1105412,1522111,firozpur,72.62,0.7,4030,0.36,5897,
2794,2794,GE,karnataka,16,11,2014,4.0,3,noneoftheabove,NOT,NOTA,12937,,1041226,1578125,dharwad,65.98,1.24,4101,0.39,5897,
553,553,GE,assam,16,14,2014,4.0,5,noneoftheabove,NOT,NOTA,11204,,1111975,1431080,lakhimpur,77.7,1.01,2109,0.19,5897,
6082,6082,GE,tamil_nadu,16,16,2014,4.0,5,noneoftheabove,NOT,NOTA,16002,,1058755,1329552,namakkal,79.63,1.51,11175,1.06,5897,
2653,2653,GE,karnataka,16,2,2014,4.0,3,noneoftheabove,NOT,NOTA,11509,,1078528,1580895,belgaum,68.22,1.07,2985,0.28,5897,
6226,6226,GE,tamil_nadu,16,23,2014,4.0,5,noneoftheabove,NOT,NOTA,13763,,1046534,1298322,karur,80.61,1.32,8069,0.77,5897,
5146,5146,GE,punjab,16,3,2014,4.0,7,noneoftheabove,NOT,NOTA,5624,,1040518,1563409,khadoor_sahib,66.55,0.54,1295,0.12,5897,
5600,5600,GE,rajasthan,16,16,2014,4.0,3,noneoftheabove,NOT,NOTA,15085,,1078598,1727791,jodhpur,62.43,1.4,1574,0.15,5897,
6526,6526,GE,tamil_nadu,16,36,2014,4.0,7,noneoftheabove,NOT,NOTA,11447,,916778,1310406,thoothukkudi,69.96,1.25,8242,0.9,5897,
6056,6056,GE,tamil_nadu,16,15,2014,4.0,5,noneoftheabove,NOT,NOTA,20601,,1150296,1498350,salem,76.77,1.79,15227,1.32,5897,
5187,5187,GE,punjab,16,5,2014,4.0,5,noneoftheabove,NOT,NOTA,5976,,961297,1485286,hoshiarpur,64.72,0.62,2760,0.29,5897,
391,391,GE,assam,16,1,2014,4.0,5,noneoftheabove,NOT,NOTA,4266,,886920,1165997,karimganj,76.07,0.48,608,0.07,5897,
2400,2400,GE,jharkhand,16,2,2014,4.0,5,noneoftheabove,NOT,NOTA,18325,,903060,1273049,dumka,70.94,2.03,7978,0.88,5897,
5713,5713,GE,rajasthan,16,25,2014,4.0,4,noneoftheabove,NOT,NOTA,19064,,1146364,1669844,jhalawar-baran,68.65,1.66,5447,0.48,5897,
6588,6588,GE,tamil_nadu,16,39,2014,4.0,7,noneoftheabove,NOT,NOTA,4150,,990742,1467796,kanniyakumari,67.5,0.42,299,0.03,5897,
3310,3310,GE,kerala,16,15,2014,4.0,4,noneoftheabove,NOT,NOTA,11338,,997464,1271324,alappuzha,78.46,1.14,345,0.03,5897,
4160,4160,GE,maharashtra,16,16,2014,4.0,11,noneoftheabove,NOT,NOTA,3155,,1013350,1687057,nanded,60.07,0.31,88,0.01,5897,
8099,8099,GE,uttar_pradesh,16,69,2014,4.0,6,noneoftheabove,NOT,NOTA,5660,,960218,1703121,azamgarh,56.38,0.59,453,0.05,5897,
8085,8085,GE,uttar_pradesh,16,68,2014,4.0,7,noneoftheabove,NOT,NOTA,7713,,898655,1661470,lalganj,54.09,0.86,2045,0.23,5897,
778,778,GE,bihar,16,14,2014,4.0,5,noneoftheabove,NOT,NOTA,21103,,828342,1495445,darbhanga,55.39,2.55,4978,0.6,5897,
1691,1691,GE,gujarat,16,4,2014,4.0,3,noneoftheabove,NOT,NOTA,11615,,1004258,1498219,mahesana,67.03,1.16,1849,0.18,5897,
4177,4177,GE,maharashtra,16,17,2014,4.0,4,noneoftheabove,NOT,NOTA,17502,,1162233,1803792,parbhani,64.43,1.51,5098,0.44,5897,
3299,3299,GE,kerala,16,14,2014,4.0,5,noneoftheabove,NOT,NOTA,14024,,831636,1161465,kottayam,71.6,1.69,7292,0.88,5897,
8070,8070,GE,uttar_pradesh,16,67,2014,4.0,5,noneoftheabove,NOT,NOTA,13495,,877877,1760090,bansgaon,49.88,1.54,3726,0.42,5897,
153,153,GE,andhra_pradesh,16,10,2014,4.0,5,noneoftheabove,NOT,NOTA,7544,,1201697,1427764,eluru,84.17,0.63,3061,0.25,5897,Graduate
8054,8054,GE,uttar_pradesh,16,66,2014,4.0,5,noneoftheabove,NOT,NOTA,12405,,971557,1806926,deoria,53.77,1.28,5997,0.62,5897,
8039,8039,GE,uttar_pradesh,16,65,2014,4.0,5,noneoftheabove,NOT,NOTA,10102,,950446,1680992,kushi_nagar,56.54,1.06,1078,0.11,5897,
1676,1676,GE,gujarat,16,3,2014,4.0,3,noneoftheabove,NOT,NOTA,12061,,955799,1628641,patan,58.69,1.26,2161,0.23,5897,
934,934,GE,bihar,16,23,2014,4.0,4,noneoftheabove,NOT,NOTA,29211,,863199,1504451,samastipur_(sc),57.38,3.38,13374,1.55,5897,
1706,1706,GE,gujarat,16,5,2014,4.0,3,noneoftheabove,NOT,NOTA,22334,,1094002,1615840,sabarkantha,67.7,2.04,5669,0.52,5897,
8022,8022,GE,uttar_pradesh,16,64,2014,4.0,6,noneoftheabove,NOT,NOTA,8153,,1040199,1903988,gorakhpur,54.63,0.78,2814,0.27,5897,
8002,8002,GE,uttar_pradesh,16,63,2014,4.0,10,noneoftheabove,NOT,NOTA,4545,,1056078,1743131,maharajganj,60.59,0.43,329,0.03,5897,
1718,1718,GE,gujarat,16,6,2014,4.0,4,noneoftheabove,NOT,NOTA,12777,,1135495,1733972,gandhinagar,65.49,1.13,3010,0.27,5897,
168,168,GE,andhra_pradesh,16,11,2014,4.0,4,noneoftheabove,NOT,NOTA,8171,,1141065,1369311,machilipatnam,83.33,0.72,479,0.04,5897,12th Pass
4219,4219,GE,maharashtra,16,19,2014,4.0,5,noneoftheabove,NOT,NOTA,6372,,982933,1589395,aurangabad,61.84,0.65,237,0.02,5897,
3281,3281,GE,kerala,16,13,2014,4.0,4,noneoftheabove,NOT,NOTA,12338,,819766,1158735,idukki,70.75,1.51,1123,0.14,5897,
7977,7977,GE,uttar_pradesh,16,62,2014,4.0,11,noneoftheabove,NOT,NOTA,4747,,1011649,1904315,sant_kabir_nagar,53.12,0.47,665,0.07,5897,
764,764,GE,bihar,16,13,2014,4.0,4,noneoftheabove,NOT,NOTA,21924,,1034799,1725693,madhepura,59.96,2.12,3840,0.37,5897,
7957,7957,GE,uttar_pradesh,16,61,2014,4.0,5,noneoftheabove,NOT,NOTA,10168,,1048534,1787476,basti,58.66,0.97,1761,0.17,5897,
1736,1736,GE,gujarat,16,7,2014,4.0,3,noneoftheabove,NOT,NOTA,14358,,985525,1601832,ahmedabad_east,61.52,1.46,3009,0.31,5897,
7945,7945,GE,uttar_pradesh,16,60,2014,4.0,11,noneoftheabove,NOT,NOTA,6776,,935027,1761415,domariyaganj,53.08,0.72,1255,0.13,5897,
4201,4201,GE,maharashtra,16,18,2014,4.0,10,noneoftheabove,NOT,NOTA,4128,,1066259,1612056,jalna,66.14,0.39,659,0.06,5897,
8122,8122,GE,uttar_pradesh,16,70,2014,4.0,10,noneoftheabove,NOT,NOTA,4457,,1039656,1891112,ghosi,54.98,0.43,269,0.03,5897,
8137,8137,GE,uttar_pradesh,16,71,2014,4.0,6,noneoftheabove,NOT,NOTA,8322,,854749,1661737,salempur,51.44,0.97,3375,0.39,5897,
4139,4139,GE,maharashtra,16,15,2014,4.0,14,noneoftheabove,NOT,NOTA,3107,,1051164,1586194,hingoli,66.27,0.3,593,0.06,5897,
795,795,GE,bihar,16,15,2014,4.0,6,noneoftheabove,NOT,NOTA,9690,,948887,1551363,muzaffarpur,61.16,1.02,488,0.05,5897,
8328,8328,GE,uttar_pradesh,16,80,2014,4.0,6,noneoftheabove,NOT,NOTA,18489,,885873,1639074,robertsganj,54.05,2.09,8576,0.97,5897,
1583,1583,GE,delhi,16,5,2014,4.0,5,noneoftheabove,NOT,NOTA,8826,,1356036,2194343,north_west_delhi,61.8,0.65,5380,0.4,5897,
8310,8310,GE,uttar_pradesh,16,79,2014,4.0,12,noneoftheabove,NOT,NOTA,4539,,1007627,1720661,mirzapur,58.56,0.45,134,0.01,5897,
3352,3352,GE,kerala,16,18,2014,4.0,5,noneoftheabove,NOT,NOTA,7876,,879056,1219415,kollam,72.09,0.9,3610,0.41,5897,
8289,8289,GE,uttar_pradesh,16,78,2014,4.0,6,noneoftheabove,NOT,NOTA,8969,,981866,1834598,bhadohi,53.52,0.91,1235,0.13,5897,
1599,1599,GE,delhi,16,6,2014,4.0,6,noneoftheabove,NOT,NOTA,7932,,1347971,2039410,west_delhi,66.1,0.59,1972,0.15,5897,
4072,4072,GE,maharashtra,16,12,2014,4.0,5,noneoftheabove,NOT,NOTA,24488,,1027129,1468437,gadchiroli-chimur,69.95,2.38,1976,0.19,5897,
123,123,GE,andhra_pradesh,16,8,2014,4.0,5,noneoftheabove,NOT,NOTA,7456,,1154381,1421276,rajahmundry,81.22,0.65,1377,0.12,5897,Graduate Professional
8254,8254,GE,uttar_pradesh,16,77,2014,4.0,14,noneoftheabove,NOT,NOTA,2051,,1030685,1766487,varanasi,58.35,0.2,14,0.0,5897,
4087,4087,GE,maharashtra,16,13,2014,4.0,8,noneoftheabove,NOT,NOTA,8257,,1109743,1753690,chandrapur,63.28,0.74,2428,0.22,5897,
1618,1618,GE,delhi,16,7,2014,4.0,7,noneoftheabove,NOT,NOTA,4010,,1102410,1752748,south_delhi,62.9,0.36,1169,0.11,5897,
8231,8231,GE,uttar_pradesh,16,76,2014,4.0,13,noneoftheabove,NOT,NOTA,3186,,980572,1593133,chandauli,61.55,0.32,198,0.02,5897,
1635,1635,GE,goa,16,1,2014,4.0,4,noneoftheabove,NOT,NOTA,5770,,406631,515441,north_goa,78.89,1.42,130,0.03,5897,
4108,4108,GE,maharashtra,16,14,2014,4.0,10,noneoftheabove,NOT,NOTA,5583,,1032949,1755292,yavatmal-washim,58.85,0.54,875,0.08,5897,
3334,3334,GE,kerala,16,17,2014,4.0,4,noneoftheabove,NOT,NOTA,16538,,869452,1323906,pathanamthitta,65.67,1.9,45,0.01,5897,
8209,8209,GE,uttar_pradesh,16,75,2014,4.0,10,noneoftheabove,NOT,NOTA,5611,,986673,1801519,ghazipur,54.77,0.57,722,0.07,5897,
923,923,GE,bihar,16,22,2014,4.0,13,noneoftheabove,NOT,NOTA,6171,,858920,1426217,ujiarpur,60.22,0.72,502,0.06,5897,
8190,8190,GE,uttar_pradesh,16,74,2014,4.0,7,noneoftheabove,NOT,NOTA,8448,,997902,1891969,machhlishahr,52.74,0.85,615,0.06,5897,
1646,1646,GE,goa,16,2,2014,4.0,7,noneoftheabove,NOT,NOTA,4333,,410369,545336,south_goa,75.25,1.06,1747,0.43,5897,
8177,8177,GE,uttar_pradesh,16,73,2014,4.0,16,noneoftheabove,NOT,NOTA,2595,,1007143,1848842,jaunpur,54.47,0.26,266,0.03,5897,
1193,1193,GE,bihar,16,39,2014,4.0,6,noneoftheabove,NOT,NOTA,7489,,884441,1694895,nawada,52.18,0.85,165,0.02,5897,
1657,1657,GE,gujarat,16,1,2014,4.0,5,noneoftheabove,NOT,NOTA,16879,,946240,1533782,kachchh,61.69,1.78,1082,0.11,5897,
139,139,GE,andhra_pradesh,16,9,2014,4.0,6,noneoftheabove,NOT,NOTA,8004,,1088947,1325028,narsapuram,82.18,0.74,1166,0.11,5897,10th Pass
1661,1661,GE,gujarat,16,2,2014,4.0,3,noneoftheabove,NOT,NOTA,17397,,886634,1515711,banaskantha,58.5,1.96,6222,0.7,5897,
8152,8152,GE,uttar_pradesh,16,72,2014,4.0,7,noneoftheabove,NOT,NOTA,6670,,942211,1768271,ballia,53.28,0.71,235,0.02,5897,
3324,3324,GE,kerala,16,16,2014,4.0,4,noneoftheabove,NOT,NOTA,9459,,889060,1252668,mavelikkara,70.97,1.06,513,0.06,5897,
3267,3267,GE,kerala,16,12,2014,4.0,7,noneoftheabove,NOT,NOTA,9735,,850834,1156492,ernakulam,73.57,1.14,1489,0.18,5897,
4247,4247,GE,maharashtra,16,20,2014,4.0,5,noneoftheabove,NOT,NOTA,10897,,970182,1530208,dindori,63.4,1.12,630,0.06,5897,
1752,1752,GE,gujarat,16,8,2014,4.0,4,noneoftheabove,NOT,NOTA,16571,,964609,1534400,ahmedabad_west,62.87,1.72,10366,1.07,5897,
947,947,GE,bihar,16,24,2014,4.0,4,noneoftheabove,NOT,NOTA,26622,,1077855,1778759,begusarai,60.6,2.47,14479,1.34,5897,
4386,4386,GE,maharashtra,16,28,2014,4.0,6,noneoftheabove,NOT,NOTA,7114,,861761,1668357,mumbai_north_east,51.65,0.83,4330,0.5,5897,
3220,3220,GE,kerala,16,9,2014,4.0,4,noneoftheabove,NOT,NOTA,21417,,927228,1216351,alathur,76.23,2.31,13597,1.47,5897,
7725,7725,GE,uttar_pradesh,16,46,2014,4.0,5,noneoftheabove,NOT,NOTA,13959,,1320804,1932052,jhansi,68.36,1.06,2516,0.19,5897,
7713,7713,GE,uttar_pradesh,16,45,2014,4.0,5,noneoftheabove,NOT,NOTA,10291,,1109166,1887189,jalaun,58.77,0.93,5347,0.48,5897,
1838,1838,GE,gujarat,16,13,2014,4.0,3,noneoftheabove,NOT,NOTA,17022,,941378,1485543,junagadh,63.37,1.81,348,0.04,5897,
1847,1847,GE,gujarat,16,14,2014,4.0,3,noneoftheabove,NOT,NOTA,19143,,808816,1486286,amreli,54.42,2.37,3623,0.45,5897,
217,217,GE,andhra_pradesh,16,14,2014,4.0,5,noneoftheabove,NOT,NOTA,5985,,1282058,1514861,narasaraopet,84.63,0.47,843,0.07,5897,8th Pass
7698,7698,GE,uttar_pradesh,16,44,2014,4.0,9,noneoftheabove,NOT,NOTA,3948,,971375,1768635,akbarpur,54.92,0.41,545,0.06,5897,
4406,4406,GE,maharashtra,16,29,2014,4.0,6,noneoftheabove,NOT,NOTA,6937,,845292,1737084,mumbai_north_central,48.66,0.82,4838,0.57,5897,
7675,7675,GE,uttar_pradesh,16,43,2014,4.0,8,noneoftheabove,NOT,NOTA,2278,,835079,1611248,kanpur,51.83,0.27,577,0.07,5897,
1863,1863,GE,gujarat,16,15,2014,4.0,4,noneoftheabove,NOT,NOTA,9590,,917402,1594531,bhavnagar,57.53,1.05,245,0.03,5897,
7658,7658,GE,uttar_pradesh,16,42,2014,4.0,4,noneoftheabove,NOT,NOTA,7380,,1114460,1808886,kannauj,61.61,0.66,1657,0.15,5897,
7648,7648,GE,uttar_pradesh,16,41,2014,4.0,5,noneoftheabove,NOT,NOTA,6165,,939604,1707237,etawah,55.04,0.66,242,0.03,5897,
3205,3205,GE,kerala,16,8,2014,4.0,5,noneoftheabove,NOT,NOTA,11291,,910322,1208726,palakkad,75.31,1.24,2624,0.29,5897,
4428,4428,GE,maharashtra,16,30,2014,4.0,6,noneoftheabove,NOT,NOTA,9571,,768627,1447886,mumbai_south_central,53.09,1.25,3998,0.52,5897,
7635,7635,GE,uttar_pradesh,16,40,2014,4.0,15,noneoftheabove,NOT,NOTA,1986,,970677,1613781,farrukhabad,60.15,0.2,122,0.01,5897,
3195,3195,GE,kerala,16,7,2014,4.0,7,noneoftheabove,NOT,NOTA,7494,,871592,1180789,ponnani,73.81,0.86,5060,0.58,5897,
4449,4449,GE,maharashtra,16,31,2014,4.0,5,noneoftheabove,NOT,NOTA,9573,,779741,1485844,mumbai___south,52.48,1.23,2676,0.34,5897,
713,713,GE,bihar,16,10,2014,4.0,4,noneoftheabove,NOT,NOTA,17206,,928490,1438990,kishanganj,64.52,1.85,2196,0.24,5897,
230,230,GE,andhra_pradesh,16,15,2014,4.0,6,noneoftheabove,NOT,NOTA,6146,,1184634,1392964,bapatla,85.04,0.52,2198,0.19,5897,8th Pass
1879,1879,GE,gujarat,16,16,2014,4.0,3,noneoftheabove,NOT,NOTA,16872,,970894,1496859,anand,64.86,1.74,10183,1.05,5897,
7610,7610,GE,uttar_pradesh,16,39,2014,4.0,6,noneoftheabove,NOT,NOTA,9098,,894456,1716394,pratapgarh,52.11,1.02,2789,0.31,5897,
