,Candidate,Party,CriminalCases,Education,Age,Gender,TotalAssets,Liabilities,Winner,State,Constituency,Year,Category,Votes,ValidVotes,VoteSharePercentage,PartyID
2984,dusmantakar,IND,0,Graduate Professional,37,M,10000.0,0,0,orissa,sambalpur,2014,GEN,4012,984309,0.41,10809
2985,mdalihussain,IND,0,12th Pass,42,M,9030000.0,4420000,0,orissa,sambalpur,2014,GEN,4763,984309,0.48,10809
2986,nathuram,BSP,0,Graduate,61,M,6538687.0,0,0,orissa,sambalpur,2014,SC,12211,984309,1.24,16651
2987,prasadipradhan,SUCI(C),0,8th Pass,67,M,485502.0,36800,0,orissa,sambalpur,2014,ST,4502,984309,0.46,8082
2988,shankarlalagrawala,"Proutist Bloc, India",0,12th Pass,57,M,16466020.0,0,0,orissa,sambalpur,2014,GEN,3110,984309,0.32,6211
2989,jualoram,BJP,1,Others,53,M,24202170.0,0,1,orissa,sundargarh,2014,ST,340508,1010711,33.69,1605
2990,bagilakra,BSP,1,Graduate Professional,58,M,1925530.0,88983,0,orissa,sundargarh,2014,ST,9460,1010711,0.94,16651
2991,basilekka,AAP,0,10th Pass,42,M,333388.0,1000000,0,orissa,sundargarh,2014,ST,7429,1010711,0.74,13
2992,dascharanmajhi,Jharkhand Disom Party,0,10th Pass,66,M,385000.0,0,0,orissa,sundargarh,2014,ST,4408,1010711,0.44,11044
2993,hemanandbiswal,INC,0,12th Pass,72,M,20107728.0,1300000,0,orissa,sundargarh,2014,ST,269335,1010711,26.65,3482
2994,justinlugun,SUCI(C),0,10th Pass,38,M,8092.0,0,0,orissa,sundargarh,2014,ST,9472,1010711,0.94,8082
2995,lawrencialakra,IND,0,12th Pass,47,F,1500.0,0,0,orissa,sundargarh,2014,ST,9001,1010711,0.89,10809
2996,lilypremakujur,Bahujan Mukti Party,0,12th Pass,44,F,161000.0,0,0,orissa,sundargarh,2014,ST,3903,1010711,0.39,1074
2997,mansidekka,IND,2,12th Pass,68,M,630000.0,280000,0,orissa,sundargarh,2014,ST,7282,1010711,0.72,10809
2998,sagarsinghmanaki,Kosal Kranti Dal,0,Graduate,65,M,5069000.0,0,0,orissa,sundargarh,2014,ST,8448,1010711,0.84,11386
2999,satishkumarminz,IND,0,Post Graduate,49,M,3008000.0,0,0,orissa,sundargarh,2014,ST,3951,1010711,0.39,10809
3000,rradhakrishnan,All India N.R. Congress,0,Post Graduate,42,M,77724418.0,7658530,1,puducherry,pondicherry,2014,GEN,255826,740017,34.57,737
3001,amhnazeem,DMK,3,12th Pass,52,M,5930000.0,60000,0,puducherry,pondicherry,2014,GEN,60580,740017,8.19,10192
3002,gpalani,CPI(ML)L,0,10th Pass,59,M,1239728.0,90000,0,puducherry,pondicherry,2014,GEN,438,740017,0.06,9890
3003,gshanmugam,IND,0,Others,50,M,5875000.0,0,0,puducherry,pondicherry,2014,GEN,1726,740017,0.23,10809
3004,gsutha,IND,0,10th Pass,30,F,1120900.0,0,0,puducherry,pondicherry,2014,SC,467,740017,0.06,10809
3005,isenthilkumar,IND,2,8th Pass,31,M,41165.0,0,0,puducherry,pondicherry,2014,GEN,477,740017,0.06,10809
3006,jdhandapani,IND,1,Post Graduate,61,M,2802323.0,270000,0,puducherry,pondicherry,2014,GEN,1144,740017,0.15,10809
3007,kmanjini,IND,0,5th Pass,41,M,70000.0,0,0,puducherry,pondicherry,2014,GEN,767,740017,0.1,10809
3008,kramadass,IND,0,8th Pass,49,M,54823.0,0,0,puducherry,pondicherry,2014,SC,1236,740017,0.17,10809
3009,mchittibabu,IND,0,Graduate,37,M,7745000.0,0,0,puducherry,pondicherry,2014,GEN,1340,740017,0.18,10809
3010,mvomalingam,AIADMK,0,Others,42,M,26412176.0,21600000,0,puducherry,pondicherry,2014,GEN,132657,740017,17.93,930
3011,pasaravel,IND,0,Literate,41,M,412500.0,0,0,puducherry,pondicherry,2014,SC,3472,740017,0.47,10809
3012,pbakkiaraj,IND,1,8th Pass,31,M,149100.0,0,0,puducherry,pondicherry,2014,SC,610,740017,0.08,10809
3013,puvalanageswararao,IND,0,Literate,60,M,1400000.0,0,0,puducherry,pondicherry,2014,GEN,465,740017,0.06,10809
3014,ramamurthi,IND,0,8th Pass,53,M,4000.0,0,0,puducherry,pondicherry,2014,GEN,1442,740017,0.19,10809
3015,rkranantharaman,PMK,3,Graduate Professional,41,M,24654438.0,18044310,0,puducherry,pondicherry,2014,GEN,22754,740017,3.07,11891
3016,rvalavan,IND,0,Others,40,M,942970.0,0,0,puducherry,pondicherry,2014,GEN,497,740017,0.07,10809
3017,rviswanathan,CPI,0,10th Pass,64,M,27140629.0,6017909,0,puducherry,pondicherry,2014,GEN,12709,740017,1.72,2444
3018,schitrakala,JD(U),0,Graduate,37,F,5255000.0,1460000,0,puducherry,pondicherry,2014,GEN,309,740017,0.04,11002
3019,sezhilarasan,IND,0,Graduate,41,M,70500.0,30000,0,puducherry,pondicherry,2014,SC,1777,740017,0.24,10809
3020,captainamarindersingh,INC,3,Graduate,72,M,863564071.0,4853456,1,punjab,amritsar,2014,GEN,482876,1007196,47.94,3482
3021,amarindersingh,IND,0,12th Pass,36,M,60000.0,0,0,punjab,amritsar,2014,GEN,1151,1007196,0.11,10809
3022,amarjitsinghasal,CPI,0,Post Graduate,58,M,1866611.0,0,0,punjab,amritsar,2014,SC,12902,1007196,1.28,2444
3023,arunjaitley,BJP,0,Graduate Professional,61,M,1130216000.0,82000000,0,punjab,amritsar,2014,GEN,380106,1007196,37.74,1605
3024,arunkumarjoshi,IND,3,12th Pass,40,M,2852000.0,0,0,punjab,amritsar,2014,GEN,9023,1007196,0.9,10809
3025,balbirsingh,Bharatiya Gaon Taj Dal,0,5th Pass,49,M,2387000.0,0,0,punjab,amritsar,2014,GEN,827,1007196,0.08,9056
3026,balkrishansharma,IND,0,10th Pass,53,M,16766167.0,0,0,punjab,amritsar,2014,GEN,2878,1007196,0.29,10809
3027,bhagwantsingh,IND,0,10th Pass,54,M,3333000.0,630305,0,punjab,amritsar,2014,GEN,2303,1007196,0.23,10809
3028,butasingh,Bahujan Samaj Party (Ambedkar),0,Literate,0,M,80000.0,0,0,punjab,amritsar,2014,SC,941,1007196,0.09,9654
3029,daljitsingh,AAP,0,Post Graduate,79,M,175331173.0,0,0,punjab,amritsar,2014,GEN,2713,1086563,0.25,10809
3030,drinderpal,IND,2,Graduate Professional,52,M,6007000.0,0,0,punjab,amritsar,2014,SC,3083,1007196,0.31,10809
3031,gagandeepkumar,IND,0,Post Graduate,32,M,1903789.0,0,0,punjab,amritsar,2014,GEN,3294,1007196,0.33,10809
3032,gurdialsinghgill,Democratic Bharatiya Samaj Party,0,10th Pass,33,M,200000.0,0,0,punjab,amritsar,2014,SC,604,1007196,0.06,2911
3033,kanwaljitsinghsahota,IND,0,10th Pass,33,M,270085.0,0,0,punjab,amritsar,2014,SC,2123,1007196,0.21,10809
3034,krishansharma,Nav Bharat Democratic Party,0,12th Pass,38,M,485500.0,780000,0,punjab,amritsar,2014,GEN,503,1007196,0.05,16314
3035,mohindersingh,IND,0,Illiterate,64,M,200000.0,0,0,punjab,amritsar,2014,SC,1140,1007196,0.11,10809
3036,pardeepsinghwalia,BSP,0,Others,61,M,49565228.0,450000,0,punjab,amritsar,2014,GEN,5870,1007196,0.58,16651
3037,rattansinghrandhawa,IND,0,Post Graduate,59,M,4201500.0,244000,0,punjab,amritsar,2014,GEN,4350,1007196,0.43,10809
3038,rehmatmasih,IND,0,10th Pass,55,M,1710000.0,0,0,punjab,amritsar,2014,GEN,1214,1007196,0.12,10809
3039,shamlalgandhiwadi,IND,0,Illiterate,32,M,15500.0,0,0,punjab,amritsar,2014,SC,2691,1007196,0.27,10809
3040,premsinghchandumajra,SAD,0,Post Graduate,64,M,141599902.0,2248200,1,punjab,anandpur_sahib,2014,GEN,347394,1086563,31.97,16994
3041,ambikasoni,INC,0,Post Graduate,71,F,1180035973.0,27847000,0,punjab,anandpur_sahib,2014,GEN,323697,1086563,29.79,3482
3042,balbirsinghjadla,CPI(M),0,10th Pass,62,M,28030000.0,110000,0,punjab,anandpur_sahib,2014,GEN,10483,1086563,0.96,14635
3043,baljitkaur,IND,0,5th Pass,47,F,225281.0,0,0,punjab,anandpur_sahib,2014,GEN,4250,1086563,0.39,10809
3044,davinderkumarverma,IND,0,8th Pass,33,M,60000.0,0,0,punjab,anandpur_sahib,2014,GEN,1995,1086563,0.18,10809
3045,faqirchandkariha,IND,0,10th Pass,64,M,1460000.0,0,0,punjab,anandpur_sahib,2014,GEN,3869,1086563,0.36,10809
3046,gurmeetsingh,IND,0,8th Pass,69,M,4097703.0,300000,0,punjab,anandpur_sahib,2014,SC,1010,1086563,0.09,10809
3047,gurnamsingh,IND,0,Post Graduate,67,M,981975.0,100000,0,punjab,anandpur_sahib,2014,GEN,722,1086563,0.07,10809
3048,gursharnsinghpanesar,IND,0,Post Graduate,50,M,4630000.0,0,0,punjab,anandpur_sahib,2014,GEN,1943,1086563,0.18,10809
3049,harcharansingh,IND,0,Graduate,69,M,4000000.0,0,0,punjab,anandpur_sahib,2014,GEN,1423,1086563,0.13,10809
3050,himmatsinghshergill,AAP,0,Graduate Professional,34,M,44487450.0,10975665,0,punjab,anandpur_sahib,2014,GEN,306008,1086563,28.16,13
3051,jaswantsinghmann,SAD(A)(Simranjit Singh Mann),0,Post Graduate,70,M,175798500.0,3300000,0,punjab,anandpur_sahib,2014,GEN,1706,1086563,0.16,17026
3052,ksmakhan,BSP,0,10th Pass,43,M,17598896.0,0,0,punjab,anandpur_sahib,2014,GEN,69124,1086563,6.36,16651
3053,mandeepsinghbittu,IND,0,Post Graduate,25,M,247000.0,0,0,punjab,anandpur_sahib,2014,GEN,1427,1086563,0.13,10809
3054,navneetchautala,IND,0,12th Pass,27,M,3005000.0,1012,0,punjab,anandpur_sahib,2014,SC,1307,1086563,0.12,10809
3055,rameshraniparjapati,Bahujan Mukti Party,0,8th Pass,60,F,5535000.0,0,0,punjab,anandpur_sahib,2014,GEN,718,1086563,0.07,1074
3056,reshamkahlon,Bahujan Sangharshh Dal,0,8th Pass,42,M,470500.0,0,0,punjab,anandpur_sahib,2014,SC,837,1086563,0.08,1250
3057,harsimratkaurbadal,SAD,0,10th Pass,47,F,1081664910.0,412634299,1,punjab,bathinda,2014,GEN,514727,1176767,43.74,16994
3058,ashish,IND,0,10th Pass,25,M,30267.0,0,0,punjab,bathinda,2014,GEN,6626,1176767,0.56,10809
3059,bhagwantsinghsamaon,CPI(ML)L,3,8th Pass,36,M,277000.0,15000,0,punjab,bathinda,2014,SC,5984,1176767,0.51,9890
3060,bhupeshkumar,IND,0,Graduate Professional,36,M,600000.0,0,0,punjab,bathinda,2014,GEN,1487,1176767,0.13,10809
3061,dyalchand,IND,0,Literate,52,M,58600.0,0,0,punjab,bathinda,2014,SC,955,1176767,0.08,10809
3062,geetarani,Akhil Bharatiya Shivsena Rashtrawadi,0,5th Pass,50,F,,0,0,punjab,bathinda,2014,GEN,4380,1176767,0.37,18669
3063,gurcharansingh,IND,0,10th Pass,42,M,140000.0,0,0,punjab,bathinda,2014,GEN,820,1176767,0.07,10809
3064,gurdeepsingh,Indian Krantikari Lehar,0,Illiterate,44,M,570000.0,0,0,punjab,bathinda,2014,GEN,1404,1176767,0.12,16065
3065,gurmeetsinghranghreta,Punjab Labour Party,1,12th Pass,44,M,3574000.0,100000,0,punjab,bathinda,2014,SC,1386,1176767,0.12,11890
3066,jagdeepsingh,IND,0,Post Graduate,35,M,2710473.0,1084798,0,punjab,bathinda,2014,GEN,668,1176767,0.06,10809
3067,jagdeepsinghgehri,IND,0,10th Pass,39,M,160000.0,0,0,punjab,bathinda,2014,SC,1665,1176767,0.14,10809
3068,jagdishraisharma,Nav Bharat Democratic Party,1,Post Graduate,57,M,9563000.0,362000,0,punjab,bathinda,2014,GEN,1248,1176767,0.11,16314
3069,jaspalsingh,IND,0,10th Pass,36,M,2900000.0,0,0,punjab,bathinda,2014,GEN,703,1176767,0.06,10809
3070,jasrajsinghlongia,AAP,0,Graduate,40,M,3121648.0,0,0,punjab,bathinda,2014,GEN,87901,1176767,7.47,13
3071,kartarsingh,IND,0,8th Pass,60,M,4985000.0,0,0,punjab,bathinda,2014,GEN,1143,1155914,0.1,10809
3072,makhanlal,Bahujan Samaj Party (Ambedkar),0,8th Pass,43,M,91000.0,0,0,punjab,bathinda,2014,SC,2587,1176767,0.22,9654
3073,manpreetsinghbadalsogurdassingh,INC,0,Graduate Professional,52,M,421140137.0,42757722,0,punjab,bathinda,2014,GEN,495332,1176767,42.09,3482
3074,manpreetsinghbadalsogurdevsingh,IND,0,10th Pass,33,M,740000.0,0,0,punjab,bathinda,2014,GEN,4618,1176767,0.39,10809
3075,navneet,SHS,0,12th Pass,42,M,5760000.0,560000,0,punjab,bathinda,2014,GEN,1893,1176767,0.16,18691
3076,rajindersingh,SAD(A)(Simranjit Singh Mann),0,10th Pass,0,M,2600000.0,0,0,punjab,bathinda,2014,GEN,1960,1176767,0.17,17026
3077,sanjeevkumarthapar,IND,0,10th Pass,34,M,2670000.0,200000,0,punjab,bathinda,2014,GEN,2833,1176767,0.24,10809
3078,satisharora,IND,0,12th Pass,51,M,13615000.0,0,0,punjab,bathinda,2014,GEN,5936,1176767,0.5,10809
3079,shamindersingh,JKNPP,0,12th Pass,34,M,3335000.0,200000,0,punjab,bathinda,2014,GEN,4610,1176767,0.39,4079
3080,profsadhusingh,AAP,0,Post Graduate,73,M,5879516.0,70000,1,punjab,faridkot,2014,SC,450751,1032107,43.67,13
3081,badalsingh,IND,0,8th Pass,29,M,50000.0,0,0,punjab,faridkot,2014,SC,1123,1032107,0.11,10809
3082,darshansingh,SAD(A)(Simranjit Singh Mann),0,5th Pass,36,M,412000.0,0,0,punjab,faridkot,2014,SC,1605,1032107,0.16,17026
3083,gobindsingh,RPI(A),0,8th Pass,34,M,100000.0,0,0,punjab,faridkot,2014,SC,865,1032107,0.08,12285
3084,gurcharansingh,RPI,0,10th Pass,59,M,805000.0,0,0,punjab,faridkot,2014,SC,1531,1032107,0.15,6911
3085,jarnailsingh,Nav Bharat Democratic Party,1,Illiterate,47,M,210124.0,0,0,punjab,faridkot,2014,GEN,84722,1347971,6.29,10809
3086,jasveersingh,IND,0,Post Graduate,38,M,34921.0,0,0,punjab,faridkot,2014,SC,1693,1032107,0.16,10809
3087,jogindersingh,INC,0,8th Pass,55,M,33499042.0,883983,0,punjab,faridkot,2014,SC,251222,1032107,24.34,3482
3088,jogindersinghsokesarsingh,IND,0,Graduate,75,M,4696076.0,0,0,punjab,faridkot,2014,SC,2667,1032107,0.26,10809
3089,kashmirsingh,CPI,0,Graduate,46,M,902000.0,0,0,punjab,faridkot,2014,SC,14573,1032107,1.41,2444
3090,mangatrammanga,SHS,0,Not Given,42,M,160000.0,0,0,punjab,faridkot,2014,SC,2213,1032107,0.21,18691
3091,motilal,Bharatiya Sant Mat Party,0,8th Pass,45,M,194500.0,0,0,punjab,faridkot,2014,SC,1512,1032107,0.15,1840
3092,paramjeetkaurwogurpreetsingh,IND,0,Literate,30,F,230466.0,100000,0,punjab,faridkot,2014,SC,1623,1032107,0.16,10809
3093,paramjitkaurgulshan,SAD,0,Post Graduate,65,F,37637845.0,4876412,0,punjab,faridkot,2014,SC,278235,1032107,26.96,16994
3094,paramjitkaurwoamriksingh,Bahujan Mukti Party,0,10th Pass,47,F,60000.0,0,0,punjab,faridkot,2014,SC,1159,1032107,0.11,1074
3095,reenakumari,IND,0,Illiterate,30,F,468268.0,0,0,punjab,faridkot,2014,SC,2473,1032107,0.24,10809
3096,santram,BSP,0,12th Pass,54,M,2092700.0,0,0,punjab,faridkot,2014,SC,3238,935027,0.35,1784
3097,satpalsingh,Indian Krantikari Lehar,0,Illiterate,50,M,1630000.0,0,0,punjab,faridkot,2014,SC,3680,1032107,0.36,16065
3098,seemarani,IND,0,Graduate Professional,30,F,212286.0,0,0,punjab,faridkot,2014,SC,1726,1032107,0.17,10809
3099,harindersinghkhalsa,AAP,0,Post Graduate,67,M,35588128.0,6700000,1,punjab,fatehgarh_sahib,2014,SC,367293,1030954,35.63,13
3100,avtarsingh,IND,0,5th Pass,46,M,17500.0,0,0,punjab,fatehgarh_sahib,2014,GEN,9825,1101435,0.89,7425
3101,dharamsingh,SAD(A)(Simranjit Singh Mann),0,10th Pass,47,M,528006.0,10000,0,punjab,fatehgarh_sahib,2014,GEN,3290,1099467,0.3,10809
3102,gurdeepsingh,Inqalab Vikas Dal,0,10th Pass,37,M,335519.0,0,0,punjab,fatehgarh_sahib,2014,GEN,1069,1099467,0.1,2911
3103,harpreetsingh,Bahujan Mukti Party,0,12th Pass,26,M,10000.0,0,0,punjab,fatehgarh_sahib,2014,SC,2352,1030954,0.23,1074
3104,kulwantsingh,SAD,0,10th Pass,52,M,1396118874.0,174538688,0,punjab,fatehgarh_sahib,2014,SC,312815,1030954,30.34,16994
3105,lachhmansinghsosgulzarsingh,IND,0,5th Pass,56,M,100000.0,0,0,punjab,fatehgarh_sahib,2014,SC,2141,1030954,0.21,10809
3106,lachhmansinghsossaroopsingh,IND,2,10th Pass,45,M,1592500.0,360000,0,punjab,fatehgarh_sahib,2014,SC,2852,1030954,0.28,10809
3107,lakhvirsingh,JKNPP,0,5th Pass,46,M,72500.0,0,0,punjab,fatehgarh_sahib,2014,SC,1733,1030954,0.17,4079
3108,manpreetsingh,IND,0,10th Pass,33,M,150000.0,0,0,punjab,fatehgarh_sahib,2014,SC,886,1030954,0.09,10809
3109,nirmalsingh,NCP,0,12th Pass,52,M,170000.0,0,0,punjab,fatehgarh_sahib,2014,SC,2149,1030954,0.21,5792
3110,paramjitsingh,IND,0,10th Pass,50,M,532000.0,0,0,punjab,fatehgarh_sahib,2014,SC,1266,1030954,0.12,10809
3111,ranjitsingh,IND,0,10th Pass,32,M,1120500.0,0,0,punjab,fatehgarh_sahib,2014,SC,1679,1030954,0.16,10809
3112,sadhusingh,INC,0,10th Pass,54,M,7335200.0,0,0,punjab,fatehgarh_sahib,2014,SC,313149,1030954,30.37,3482
3113,sarabjeetsingh,BSP,0,12th Pass,36,M,36550000.0,120000,0,punjab,fatehgarh_sahib,2014,SC,12683,1030954,1.23,16651
3114,shersinghghubaya,SAD,0,10th Pass,51,M,96121057.0,5133876,1,punjab,firozpur,2014,SC,487932,1105412,44.14,16994
3115,baljindersingh,Bharatiya Gaon Taj Dal,0,Graduate,38,M,1118000.0,0,0,punjab,firozpur,2014,GEN,681,1105412,0.06,9056
3116,chanansinghwattu,IND,0,Graduate,62,M,11339000.0,0,0,punjab,firozpur,2014,SC,1237,1105412,0.11,10809
3117,dhiansinghmand,SAD(A)(Simranjit Singh Mann),0,8th Pass,48,M,922000.0,300000,0,punjab,firozpur,2014,GEN,3655,1105412,0.33,17026
3118,gurjantsingh,IND,0,Literate,58,M,618766.0,0,0,punjab,firozpur,2014,GEN,1088,1105412,0.1,10809
3119,manojkumarmonga,IND,0,Not Given,41,M,377500.0,0,0,punjab,firozpur,2014,GEN,1896,1105412,0.17,10809
3120,panjabsinghkatwal,IND,0,12th Pass,33,M,17282000.0,1800000,0,punjab,firozpur,2014,SC,1759,1105412,0.16,10809
3121,paramjeetsinghdesal,IND,0,8th Pass,54,M,950000.0,0,0,punjab,firozpur,2014,SC,976,1105412,0.09,10809
3122,rajgill,IND,0,8th Pass,42,M,590000.0,0,0,punjab,firozpur,2014,SC,3311,1105412,0.3,10809
3123,rajinderbhatheja,IND,0,8th Pass,38,M,813725.0,0,0,punjab,firozpur,2014,GEN,1546,1105412,0.14,10809
3124,ramkumarparjapat,BSP,0,Graduate,43,M,14955000.0,2518500,0,punjab,firozpur,2014,GEN,22274,1105412,2.01,16651
3125,sampuransingh,IND,0,12th Pass,41,M,1287246.0,0,0,punjab,firozpur,2014,SC,682,1105412,0.06,10809
3126,satnampaulkamboj,AAP,0,Graduate Professional,59,M,1300000.0,0,0,punjab,firozpur,2014,GEN,113412,1105412,10.26,13
3127,amitaggarwal,IND,0,12th Pass,42,M,1249500.0,250000,0,punjab,gurdaspur,2014,GEN,1195,1042699,0.11,10809
3128,gurmeetsinghbakhatpura,CPI(ML)L,0,12th Pass,62,M,3700000.0,200000,0,punjab,gurdaspur,2014,GEN,2875,1042699,0.28,9890
3129,gurpreetsinghkhanna,Bharatiya Gaon Taj Dal,0,Graduate,46,M,1654228.0,0,0,punjab,gurdaspur,2014,GEN,1785,1042699,0.17,9056
3130,mukesh,IND,0,Post Graduate,32,M,300000.0,0,0,punjab,gurdaspur,2014,GEN,2668,1043638,0.26,13
3131,partapsinghbajwa,INC,0,Graduate,57,M,247069039.0,0,0,punjab,gurdaspur,2014,GEN,346190,1042699,33.2,3482
3132,petermasih,SARVAJAN SAMAJ PARTY (D),0,12th Pass,0,M,1764000.0,0,0,punjab,gurdaspur,2014,GEN,1463,1042699,0.14,7703
3133,rohitmaingi,IND,0,12th Pass,37,M,1239600.0,0,0,punjab,gurdaspur,2014,GEN,4057,1042699,0.39,10809
3134,santoshkumari,Megh Desham Party,0,12th Pass,38,F,602556.0,0,0,punjab,gurdaspur,2014,SC,3645,1042699,0.35,5412
3135,anoopsingh,Bharti Jan Suraksha Party,0,10th Pass,53,M,4390000.0,220000,0,punjab,hoshiarpur,2014,SC,2158,961297,0.22,1877
3136,anukumar,IND,1,12th Pass,28,M,91000.0,0,0,punjab,hoshiarpur,2014,SC,911,961297,0.09,10809
3137,bhagwansinghchauhan,BSP,0,Graduate,55,M,4030849.0,2640000,0,punjab,hoshiarpur,2014,SC,40497,961297,4.21,16651
3138,bishandass,IND,0,10th Pass,65,M,5539310.0,242610,0,punjab,hoshiarpur,2014,SC,1853,961297,0.19,10809
3139,davindersingh,IND,0,10th Pass,36,M,1329540.0,0,0,punjab,hoshiarpur,2014,SC,1488,961297,0.15,10809
3140,deepakkumar,Bahujan Mukti Party,0,10th Pass,33,M,5316000.0,0,0,punjab,hoshiarpur,2014,SC,674,1196336,0.06,10809
3141,lakhvirsingh,Democratic Bharatiya Samaj Party,0,8th Pass,51,M,235000.0,0,0,punjab,hoshiarpur,2014,SC,1062,961297,0.11,2911
3142,mohindersinghkaypee,INC,0,Graduate Professional,57,M,70607263.0,3769400,0,punjab,hoshiarpur,2014,SC,333061,961297,34.65,3482
3143,omparkashjakhu,IND,0,5th Pass,73,M,58144.0,0,0,punjab,hoshiarpur,2014,SC,699,961297,0.07,10809
3144,pawankumar,IND,0,10th Pass,30,M,91000.0,0,0,punjab,hoshiarpur,2014,GEN,17790,941249,1.89,10809
3145,ramkishan,IND,0,10th Pass,62,M,1293000.0,165000,0,punjab,hoshiarpur,2014,SC,1635,1135892,0.14,16231
3146,ravidutt,IND,0,12th Pass,43,M,2362000.0,0,0,punjab,hoshiarpur,2014,SC,2564,961297,0.27,10809
3147,shamshersingh,SAD(A)(Simranjit Singh Mann),0,Graduate Professional,78,M,1043500.0,0,0,punjab,hoshiarpur,2014,SC,2054,453455,0.45,10809
3148,santokhsinghchaudhary,INC,0,Graduate Professional,67,M,104040531.0,6194323,1,punjab,jalandhar,2014,SC,380479,1040762,36.56,3482
3149,ajaykumarbhagat,IND,0,12th Pass,42,M,76000.0,0,0,punjab,jalandhar,2014,SC,692,1040762,0.07,10809
3150,amitjassi,IND,0,Graduate,33,M,377801.0,10000,0,punjab,jalandhar,2014,SC,779,1040762,0.07,10809
3151,darshannahar,IND,0,8th Pass,49,M,1568000.0,85000,0,punjab,jalandhar,2014,SC,10074,1040762,0.97,10809
3152,dharminder,IND,1,Illiterate,46,M,1294000.0,200000,0,punjab,jalandhar,2014,SC,2458,1040762,0.24,10809
3153,jagannathbajwa,IND,0,5th Pass,53,M,676376.0,109763,0,punjab,jalandhar,2014,SC,1082,1040762,0.1,10809
3154,jarnailsingh,Bharti Jan Suraksha Party,0,Graduate Professional,0,M,30000.0,0,0,punjab,jalandhar,2014,SC,1358,1032107,0.13,16314
3155,jyotimann,AAP,0,Graduate,27,F,152000.0,0,0,punjab,jalandhar,2014,SC,254121,1040762,24.42,13
3156,kamalthapar,IND,0,10th Pass,50,M,333850.0,0,0,punjab,jalandhar,2014,SC,933,1040762,0.09,10809
3157,kksabharwal,IND,0,10th Pass,44,M,570508.0,0,0,punjab,jalandhar,2014,SC,1454,1040762,0.14,10809
3158,kuldipkumar,IND,0,10th Pass,46,M,,0,0,punjab,jalandhar,2014,SC,953,1040762,0.09,10809
3159,lovekishor,IND,0,Literate,40,M,48450.0,0,0,punjab,jalandhar,2014,SC,3265,1040762,0.31,10809
3160,manjeetkaurwosukhdevsingh,IND,0,5th Pass,37,F,3857563.0,1826097,0,punjab,jalandhar,2014,SC,1952,1040762,0.19,10809
3161,manjitkaurwosukhwindersingh,IND,0,Graduate,40,F,2582974.0,0,0,punjab,jalandhar,2014,SC,1044,1040762,0.1,10809
3162,nirmalsinghbolina,IND,0,Post Graduate,72,M,2724000.0,2000000,0,punjab,jalandhar,2014,SC,2257,1040762,0.22,10809
3163,paramjitkumar,Bahujan Mukti Party,0,12th Pass,31,M,566932.0,0,0,punjab,jalandhar,2014,SC,717,1040762,0.07,1074
3164,pawankumartinu,SAD,0,Graduate,47,M,28285754.0,1498000,0,punjab,jalandhar,2014,SC,309498,1040762,29.74,16994
3165,ranjitsinghbrahmpura,SAD,0,8th Pass,76,M,177814755.0,4200000,1,punjab,khadoor_sahib,2014,GEN,467332,1040518,44.91,16994
3166,baldeepsingh,AAP,0,Graduate,44,M,39447450.0,0,0,punjab,khadoor_sahib,2014,GEN,144521,1040518,13.89,13
3167,balwantsinghsultanpuri,Bahujan Samaj Party (Ambedkar),0,8th Pass,0,M,95000.0,0,0,punjab,khadoor_sahib,2014,SC,2930,1040518,0.28,9654
3168,balwindersingh,IND,2,Post Graduate,57,M,1915000.0,0,0,punjab,khadoor_sahib,2014,GEN,3804,1040518,0.37,10809
3169,bhupindersingh,IND,0,12th Pass,30,M,1500.0,0,0,punjab,khadoor_sahib,2014,SC,3282,1040518,0.32,10809
3170,gurnamsingh,IND,1,10th Pass,59,M,474040.0,0,0,punjab,khadoor_sahib,2014,SC,933,1218995,0.08,10809
3171,gurpalsingh,All India Mazdoor Party (Rangreta),0,5th Pass,53,M,2027000.0,0,0,punjab,khadoor_sahib,2014,SC,1182,1040518,0.11,15654
3172,harmindersinghgill,INC,0,Post Graduate,50,M,29131071.0,3128091,0,punjab,khadoor_sahib,2014,GEN,366763,1040518,35.25,3482
3173,jasbirsingh,IND,0,10th Pass,48,M,700000.0,0,0,punjab,khadoor_sahib,2014,SC,3114,1040518,0.3,10809
3174,kawaljitsingh,IND,0,10th Pass,29,M,132000.0,0,0,punjab,khadoor_sahib,2014,GEN,1968,453455,0.43,9890
