Sno,Candidate,Party,Criminal Cases,Education,Age,Total Assets,Liabilities,Winner,State,Constituency
4240,AAMER AHMED MADNI,SP,0,Graduate Professional,38,"Rs 2,70,000 ~ 2 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4241,AJAY PRAKASH HARIT,IND,0,12th Pass,42,"Rs 29,36,586 ~ 29 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4242,ANIL KUMAR GAUTAM,IND, 3 ,8th Pass,37,"Rs 2,74,498 ~ 2 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4243,ASHUTHOSH KUMAR,IND,0,Post Graduate,41,"Rs 1,14,000 ~ 1 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4244,B. B. MALHOTRA,IND,0,10th Pass,61,"Rs 10,23,670 ~ 10 Lacs+","Rs 1,96,915 ~ 1 Lacs+",0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4245,BHAGWAN DAS,IND,0,10th Pass,54,"Rs 24,34,000 ~ 24 Lacs+","Rs 3,58,750 ~ 3 Lacs+",0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4246,DINESH KUMAR,IND,0,Post Graduate,50,"Rs 4,89,843 ~ 4 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4247,GHANSHYAM DASS,IND,0,8th Pass,52,"Rs 61,17,000 ~ 61 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4248,HARENDER,RKJP,0,Graduate,28,"Rs 4,60,630 ~ 4 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4249,HARKRISHAN DAS NIJHAWAN,IND,0,12th Pass,45,"Rs 1,61,04,164 ~ 1 Crore+","Rs 46,634 ~ 46 Thou+",0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4250,HARSH MALHOTRA,JKNPP,0,Graduate,39,"Rs 5,87,390 ~ 5 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4251,JAGAT SINGH CHAUHAN,IND,0,Graduate,50,"Rs 86,29,000 ~ 86 Lacs+","Rs 4,83,807 ~ 4 Lacs+",0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4252,JITENDAR KUMAR GUPTA,BPC,0,Graduate Professional,58,"Rs 9,20,55,000 ~ 9 Crore+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4253,KAPIL MITRA,IND,0,Graduate Professional,37,"Rs 25,31,000 ~ 25 Lacs+","Rs 2,952 ~ 2 Thou+",0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4254,KARAN KUMAR,IND,0,10th Pass,45,"Rs 5,55,000 ~ 5 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4255,KRISHAN KUMAR TYAGI,IND,0,Post Graduate,53,"Rs 3,37,18,300 ~ 3 Crore+","Rs 2,14,20,000 ~ 2 Crore+",0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4256,LACHHMAN DASS,IND,0,Graduate,37,"Rs 5,65,000 ~ 5 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4257,LUKMAN KHAN,IND, 3 ,5th Pass,46,"Rs 30,51,603 ~ 30 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4258,MAHARAJ KUMAR,DBP,0,Post Graduate,59,"Rs 21,25,900 ~ 21 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4259,MAJOR SANGEETA TOMAR,YFE,0,Post Graduate,40,"Rs 72,39,743 ~ 72 Lacs+","Rs 29,28,091 ~ 29 Lacs+",0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4260,MANTU,IND, 1 ,8th Pass,26,"Rs 1,00,000 ~ 1 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4261,MURTAZA PHOOL,JD(S),0,12th Pass,40,"Rs 16,41,200 ~ 16 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4262,NARESH CHANDER PAL,BSKRP,0,12th Pass,38,"Rs 32,81,000 ~ 32 Lacs+","Rs 29,000 ~ 29 Thou+",0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4263,NISHA BANO,ANC,0,Not Given,33,"Rs 10,40,000 ~ 10 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4264,PREM NARAYAN KHANDELWAL,IND,0,8th Pass,53,"Rs 9,24,981 ~ 9 Lacs+","Rs 2,44,045 ~ 2 Lacs+",0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4265,RAJ KUMAR NAYYAR,PPOI,0,Graduate Professional,62,"Rs 2,06,42,800 ~ 2 Crore+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4266,RAJESH KUMAR SABHARWAL,JMM,0,Post Graduate,41,"Rs 1,44,42,841 ~ 1 Crore+","Rs 18,432 ~ 18 Thou+",0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4267,RAMESH BHAGWAT,IND,0,Not Given,60,Nil,Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4268,SANJEEV KUMAR MISHRA,RVNP,0,Not Given,27,Nil,Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4269,SAPNA RANI BEHL,IND,0,12th Pass,27,"Rs 26,31,000 ~ 26 Lacs+","Rs 12,00,318 ~ 12 Lacs+",0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4270,SHIBAN KRISHAN RAZDAN,IND,0,Graduate Professional,60,"Rs 32,25,000 ~ 32 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4271,SHIV KUMAR SHAH,IND,0,Post Graduate,38,"Rs 21,200 ~ 21 Thou+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4272,SUDHIR GANDOTRA,THPI,0,12th Pass,49,"Rs 45,77,798 ~ 45 Lacs+","Rs 6,54,651 ~ 6 Lacs+",0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4273,SUDHIR KUMAR,BPD,0,Graduate Professional,38,"Rs 25,50,000 ~ 25 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4274,SUNITA CHAUDHARY,UWF,0,10th Pass,30,"Rs 11,000 ~ 11 Thou+","Rs 5,00,000 ~ 5 Lacs+",0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4275,SURENDER SINGH DABAS,IND,0,Graduate,44,"Rs 2,64,81,877 ~ 2 Crore+","Rs 90,000 ~ 90 Thou+",0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4276,TRILOK CHAND SHARMA,BSP,0,Graduate,46,"Rs 5,89,03,384 ~ 5 Crore+","Rs 11,33,278 ~ 11 Lacs+",0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4277,VED PRAKASH,IND,0,10th Pass,51,"Rs 36,35,000 ~ 36 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4278,VIJAY GOEL,BJP,0,Post Graduate,54,"Rs 3,70,06,912 ~ 3 Crore+",Rs 160 ~ 1 Hund+,0,NATIONAL CAPITAL TERRITORY OF DELHI,New Delhi
4279,JAI PRAKASH AGARWAL   Winner ,INC,0,Graduate,64,"Rs 2,49,28,873 ~ 2 Crore+",Rs 0 ~ ,1,NATIONAL CAPITAL TERRITORY OF DELHI,North East Delhi
4280,ANIS AHMAD ANSARI,SP,0,Not Given,36,"Rs 59,68,000 ~ 59 Lacs+","Rs 3,100 ~ 3 Thou+",0,NATIONAL CAPITAL TERRITORY OF DELHI,North East Delhi
4281,B.L.SHARMA PREM,BJP, 1 ,Graduate,79,"Rs 20,77,607 ~ 20 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,North East Delhi
4282,GANESH PAL,BSKP,0,12th Pass,52,"Rs 15,17,000 ~ 15 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,North East Delhi
4283,HAJI DILSHAD ALI,BSP, 2 ,12th Pass,36,"Rs 7,47,47,480 ~ 7 Crore+","Rs 78,762 ~ 78 Thou+",0,NATIONAL CAPITAL TERRITORY OF DELHI,North East Delhi
4284,ISRAR KHAN,RPIE,0,Not Given,32,"Rs 1,86,000 ~ 1 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,North East Delhi
4285,KALIRAM TOMAR,IJP,0,Graduate,48,"Rs 2,89,74,297 ~ 2 Crore+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,North East Delhi
4286,MANAGER CHAURASIYA,IND,0,12th Pass,39,"Rs 1,01,000 ~ 1 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,North East Delhi
4287,MANOHAR LAL,Adarshwadi Dal,0,5th Pass,50,"Rs 10,000 ~ 10 Thou+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,North East Delhi
4288,MOHD. HASNAIN,IND, 1 ,10th Pass,50,Nil,Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,North East Delhi
4289,MOHD. SHEAR NABI CHAMAN,IND, 2 ,Others,49,"Rs 61,18,80,000 ~ 61 Crore+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,North East Delhi
4290,PRAMOD TIWARI,MBP,0,8th Pass,45,"Rs 10,00,300 ~ 10 Lacs+","Rs 2,500 ~ 2 Thou+",0,NATIONAL CAPITAL TERRITORY OF DELHI,North East Delhi
4291,SANTOSH DEVI,IND,0,Not Given,28,Nil,Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,North East Delhi
4292,SUSHIL KUMAR MISHRA,ABHM,0,Graduate Professional,35,Nil,Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,North East Delhi
4293,KIRSHNA TIRATH   Winner ,INC,0,Graduate Professional,54,"Rs 2,11,46,350 ~ 2 Crore+",Rs 0 ~ ,1,NATIONAL CAPITAL TERRITORY OF DELHI,North West Delhi
4294,ARVIND KATARIA,All India Bahujan Samman Party,0,Graduate,38,"Rs 32,05,780 ~ 32 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,North West Delhi
4295,BABU LAL,Ambedkar Samaj Party,0,8th Pass,46,"Rs 64,67,000 ~ 64 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,North West Delhi
4296,DHARAM SINGH PARCHA,IND,0,Graduate,60,"Rs 2,34,158 ~ 2 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,North West Delhi
4297,DR. MILIND BHARTI,NELU,0,Graduate Professional,39,"Rs 7,42,653 ~ 7 Lacs+","Rs 2,012 ~ 2 Thou+",0,NATIONAL CAPITAL TERRITORY OF DELHI,North West Delhi
4298,GEETA,RPI(A),0,Not Given,34,"Rs 18,38,500 ~ 18 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,North West Delhi
4299,HARBANS LAL,IND,0,8th Pass,46,"Rs 13,45,258 ~ 13 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,North West Delhi
4300,HOTI LAL GANDHI,BSKRP,0,5th Pass,38,"Rs 37,000 ~ 37 Thou+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,North West Delhi
4301,INDER SINGH,IND,0,10th Pass,46,"Rs 4,55,000 ~ 4 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,North West Delhi
4302,MATHURA PASWAN,CPI(ML)(L),0,10th Pass,55,"Rs 1,31,500 ~ 1 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,North West Delhi
4303,MEERA KANWARIYA,BJP, 3 ,Post Graduate,59,"Rs 73,04,016 ~ 73 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,North West Delhi
4304,NARENDER PAL KASHYAP,IND,0,10th Pass,49,"Rs 21,21,500 ~ 21 Lacs+","Rs 4,650 ~ 4 Thou+",0,NATIONAL CAPITAL TERRITORY OF DELHI,North West Delhi
4305,PAPPU SAGAR,IJP,0,8th Pass,37,"Rs 11,39,600 ~ 11 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,North West Delhi
4306,RAKESH HANS,BSP,0,10th Pass,49,"Rs 35,21,303 ~ 35 Lacs+","Rs 70,000 ~ 70 Thou+",0,NATIONAL CAPITAL TERRITORY OF DELHI,North West Delhi
4307,RAM KUMAR,BPC,0,Graduate,52,"Rs 26,18,000 ~ 26 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,North West Delhi
4308,SUNIL,SP,0,10th Pass,33,"Rs 1,10,000 ~ 1 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,North West Delhi
4309,RAMESH KUMAR   Winner ,INC,0,10th Pass,53,"Rs 2,58,45,997 ~ 2 Crore+","Rs 3,29,812 ~ 3 Lacs+",1,NATIONAL CAPITAL TERRITORY OF DELHI,South Delhi
4310,A.K. GUPTA,SP,0,12th Pass,48,"Rs 71,40,000 ~ 71 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,South Delhi
4311,BALMUKUND PANDEY,RJAP,0,8th Pass,46,"Rs 3,28,000 ~ 3 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,South Delhi
4312,BIRJU NAYAK,IND,0,Graduate,33,"Rs 90,300 ~ 90 Thou+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,South Delhi
4313,HEMA MOHAN,RKJP,0,12th Pass,33,"Rs 1,18,500 ~ 1 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,South Delhi
4314,KANTA PINGOLIA,IND, 1 ,Not Given,36,"Rs 14,775 ~ 14 Thou+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,South Delhi
4315,KANWAR SINGH TANWAR,BSP,0,5th Pass,47,"Rs 1,54,99,77,275 ~ 154 Crore+","Rs 16,09,123 ~ 16 Lacs+",0,NATIONAL CAPITAL TERRITORY OF DELHI,South Delhi
4316,MOHD. USMAN SIDDIQUI,IND,0,Post Graduate,36,"Rs 99,93,377 ~ 99 Lacs+","Rs 11,69,896 ~ 11 Lacs+",0,NATIONAL CAPITAL TERRITORY OF DELHI,South Delhi
4317,RAM SIRJAN BHAGAT,LPSP,0,12th Pass,45,"Rs 34,908 ~ 34 Thou+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,South Delhi
4318,RAMESH BIDHURI,BJP, 1 ,Graduate,47,"Rs 3,03,41,155 ~ 3 Crore+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,South Delhi
4319,S.F. PURUSHOTTAM,LKJP,0,Not Given,58,Nil,Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,South Delhi
4320,SANTOSH TRIPATHI,Yuva Vikas Party,0,Graduate Professional,34,"Rs 1,28,43,400 ~ 1 Crore+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,South Delhi
4321,SHRICHAND TANWAR,CPI,0,10th Pass,63,"Rs 69,06,461 ~ 69 Lacs+","Rs 2,48,680 ~ 2 Lacs+",0,NATIONAL CAPITAL TERRITORY OF DELHI,South Delhi
4322,SIYA NAND MANDAL,IND,0,10th Pass,43,"Rs 51,026 ~ 51 Thou+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,South Delhi
4323,WING COMMANDER SURJIT SINGH,IND,0,Post Graduate,65,"Rs 72,00,000 ~ 72 Lacs+","Rs 12,71,558 ~ 12 Lacs+",0,NATIONAL CAPITAL TERRITORY OF DELHI,South Delhi
4324,MAHABAL MISHRA   Winner ,INC,0,12th Pass,54,"Rs 6,19,94,338 ~ 6 Crore+","Rs 9,89,118 ~ 9 Lacs+",1,NATIONAL CAPITAL TERRITORY OF DELHI,West Delhi
4325,BAL KISHAN PAL,RLP,0,Others,45,"Rs 2,74,000 ~ 2 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,West Delhi
4326,DEEPAK BHARDWAJ,BSP, 1 ,Graduate,58,"Rs 6,03,83,47,375 ~ 603 Crore+","Rs 1,48,19,192 ~ 1 Crore+",0,NATIONAL CAPITAL TERRITORY OF DELHI,West Delhi
4327,DINESH JAIN,IND,0,10th Pass,63,"Rs 12,07,23,000 ~ 12 Crore+","Rs 33,63,927 ~ 33 Lacs+",0,NATIONAL CAPITAL TERRITORY OF DELHI,West Delhi
4328,HAR GOBIND ARORA,IND,0,Graduate,37,"Rs 54,45,000 ~ 54 Lacs+","Rs 2,50,200 ~ 2 Lacs+",0,NATIONAL CAPITAL TERRITORY OF DELHI,West Delhi
4329,KRISHAN KUMAR SHARMA,BSKRP,0,8th Pass,65,"Rs 21,35,000 ~ 21 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,West Delhi
4330,NIRMALA SHARMA,IND, 6 ,Others,62,"Rs 33,90,353 ~ 33 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,West Delhi
4331,POONAM KUMARI SRIVASTAVA,JBP,0,Graduate Professional,51,"Rs 25,65,025 ~ 25 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,West Delhi
4332,Prof JAGDISH MUKHI,BJP, 1 ,Doctorate,66,"Rs 1,88,47,280 ~ 1 Crore+","Rs 1,76,65,085 ~ 1 Crore+",0,NATIONAL CAPITAL TERRITORY OF DELHI,West Delhi
4333,RAJESH SINHA,IND,0,12th Pass,34,"Rs 75,15,546 ~ 75 Lacs+","Rs 30,63,060 ~ 30 Lacs+",0,NATIONAL CAPITAL TERRITORY OF DELHI,West Delhi
4334,RAM KUMAR DABRIWAL,IND,0,12th Pass,49,"Rs 22,65,000 ~ 22 Lacs+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,West Delhi
4335,SHYAM SUNDER JAIN,SP,0,Not Given,39,"Rs 1,32,63,000 ~ 1 Crore+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,West Delhi
4336,SUDARSHAN SINGH,IND, 4 ,12th Pass,32,"Rs 46,09,440 ~ 46 Lacs+","Rs 9,33,258 ~ 9 Lacs+",0,NATIONAL CAPITAL TERRITORY OF DELHI,West Delhi
4337,SUKHMENDER SINGH,RPI(A),0,Not Given,54,"Rs 20,000 ~ 20 Thou+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,West Delhi
4338,SUVASH KUMAR CHOUDHARY,IND,0,Graduate,35,"Rs 1,42,91,460 ~ 1 Crore+",Rs 0 ~ ,0,NATIONAL CAPITAL TERRITORY OF DELHI,West Delhi
4339,Nityananda Pradhan   Winner ,BJD, 1 ,Post Graduate,65,"Rs 2,66,16,692 ~ 2 Crore+","Rs 15,25,000 ~ 15 Lacs+",1,ORISSA,Aska
4340,Bijoy Kumar Mohapatra,RSP,0,10th Pass,56,"Rs 79,30,000 ~ 79 Lacs+",Rs 0 ~ ,0,ORISSA,Aska
4341,Debasis Mishra,IND,0,Post Graduate,48,"Rs 68,40,000 ~ 68 Lacs+",Rs 0 ~ ,0,ORISSA,Aska
4342,Kali Charan Nayak,IND,0,5th Pass,53,"Rs 4,07,000 ~ 4 Lacs+",Rs 0 ~ ,0,ORISSA,Aska
4343,Krishna Dalabehera,Kalinga Sena,0,Post Graduate,43,"Rs 84,631 ~ 84 Thou+",Rs 0 ~ ,0,ORISSA,Aska
4344,Shanti Devi,BJP,0,10th Pass,71,"Rs 31,76,748 ~ 31 Lacs+",Rs 0 ~ ,0,ORISSA,Aska
4345,Shyambabu Subudhi,IND,0,10th Pass,73,"Rs 15,50,000 ~ 15 Lacs+",Rs 0 ~ ,0,ORISSA,Aska
4346,Surya Narayan Sahu,Samruddha Odisha,0,Graduate,37,"Rs 2,11,022 ~ 2 Lacs+",Rs 0 ~ ,0,ORISSA,Aska
4347,Srikanta Kumar Jena   Winner ,INC,0,Graduate,58,"Rs 59,79,551 ~ 59 Lacs+","Rs 8,62,820 ~ 8 Lacs+",1,ORISSA,Balasore
4348,Arun Dey,NCP, 2 ,Graduate Professional,63,"Rs 28,91,546 ~ 28 Lacs+",Rs 0 ~ ,0,ORISSA,Balasore
4349,Arun Jena,JMM,0,Post Graduate,47,"Rs 3,000 ~ 3 Thou+",Rs 0 ~ ,0,ORISSA,Balasore
4350,Debasish Ranjan Dash,Samruddha Odisha,0,12th Pass,37,Nil,Rs 0 ~ ,0,ORISSA,Balasore
4351,Ghasiram Mohanta,IND,0,Graduate,66,"Rs 32,06,120 ~ 32 Lacs+","Rs 30,000 ~ 30 Thou+",0,ORISSA,Balasore
4352,Laxmikanta Behera,IND,0,Post Graduate,51,"Rs 1,42,000 ~ 1 Lacs+",Rs 0 ~ ,0,ORISSA,Balasore
4353,Mahamegha Bahan  Aira Kharabela Swain,BJP, 1 ,Post Graduate,55,"Rs 27,41,000 ~ 27 Lacs+",Rs 0 ~ ,0,ORISSA,Balasore
4354,Rakesh Ranjan Patra,JHKP,0,Graduate,27,"Rs 1,00,000 ~ 1 Lacs+",Rs 0 ~ ,0,ORISSA,Balasore
4355,Sradhanjali Pradhan,BSP, 2 ,Graduate,40,"Rs 10,41,723 ~ 10 Lacs+",Rs 0 ~ ,0,ORISSA,Balasore
4356,Sanjay Bhoi   Winner ,INC,0,Graduate,35,"Rs 17,00,000 ~ 17 Lacs+",Rs 0 ~ ,1,ORISSA,Bargarh
4357,Dr Hamid Hussain,BJD,0,Doctorate,54,"Rs 5,53,475 ~ 5 Lacs+","Rs 6,72,260 ~ 6 Lacs+",0,ORISSA,Bargarh
4358,Niladri Behari Panda,KOKD, 1 ,Graduate Professional,29,"Rs 7,43,000 ~ 7 Lacs+","Rs 5,33,200 ~ 5 Lacs+",0,ORISSA,Bargarh
4359,Radharani Panda,BJP, 1 ,Graduate,48,"Rs 35,86,540 ~ 35 Lacs+","Rs 7,500 ~ 7 Thou+",0,ORISSA,Bargarh
4360,Sunil Kumar Agrawal,BSP, 1 ,12th Pass,37,"Rs 1,18,84,000 ~ 1 Crore+","Rs 22,70,000 ~ 22 Lacs+",0,ORISSA,Bargarh
4361,Surendra Kumar Agrawal,IND, 2 ,8th Pass,37,"Rs 1,89,73,514 ~ 1 Crore+","Rs 1,43,88,000 ~ 1 Crore+",0,ORISSA,Bargarh
4362,Sidhant Mohapatra   Winner ,BJD,0,Post Graduate,42,"Rs 48,28,474 ~ 48 Lacs+","Rs 1,18,884 ~ 1 Lacs+",1,ORISSA,Berhampur
4363,Ali Raza,IND,0,Graduate,30,"Rs 11,58,000 ~ 11 Lacs+","Rs 8,00,000 ~ 8 Lacs+",0,ORISSA,Berhampur
4364,K.Shyambabu Subudhi,IND,0,10th Pass,73,"Rs 15,50,000 ~ 15 Lacs+",Rs 0 ~ ,0,ORISSA,Berhampur
4365,Nirakar Behera,Kalinga Sena,0,10th Pass,35,"Rs 8,50,000 ~ 8 Lacs+","Rs 7,50,000 ~ 7 Lacs+",0,ORISSA,Berhampur
4366,Pabitra Gamango,BSP,0,Graduate,35,"Rs 4,500 ~ 4 Thou+",Rs 0 ~ ,0,ORISSA,Berhampur
4367,Sri A. Raghunath Varma,IND,0,Post Graduate,71,"Rs 4,65,527 ~ 4 Lacs+","Rs 60,000 ~ 60 Thou+",0,ORISSA,Berhampur
4368,Sri Bharat Paik,BJP,0,Graduate Professional,50,"Rs 4,47,723 ~ 4 Lacs+",Rs 0 ~ ,0,ORISSA,Berhampur
4369,Sri Chandra Sekhar Sahu,INC,0,Graduate Professional,58,"Rs 82,16,047 ~ 82 Lacs+","Rs 2,74,913 ~ 2 Lacs+",0,ORISSA,Berhampur
4370,Sri Kishore Chandra Maharana,IND,0,Doctorate,61,"Rs 41,73,000 ~ 41 Lacs+","Rs 2,30,000 ~ 2 Lacs+",0,ORISSA,Berhampur
4371,Arjun Charan Sethi   Winner ,BJD,0,Post Graduate,68,"Rs 1,10,61,000 ~ 1 Crore+","Rs 25,00,000 ~ 25 Lacs+",1,ORISSA,Bhadrak
4372,Ananta Prasad Sethi,INC,0,Graduate,58,"Rs 58,13,911 ~ 58 Lacs+","Rs 4,43,285 ~ 4 Lacs+",0,ORISSA,Bhadrak
4373,Golak Prasad Mallik,IND,0,Graduate,60,"Rs 26,33,697 ~ 26 Lacs+","Rs 3,00,000 ~ 3 Lacs+",0,ORISSA,Bhadrak
4374,Nityananda Jena,BSP,0,12th Pass,29,"Rs 7,50,000 ~ 7 Lacs+",Rs 0 ~ ,0,ORISSA,Bhadrak
4375,Rath Das,BJP, 1 ,Post Graduate,54,"Rs 1,03,000 ~ 1 Lacs+","Rs 1,00,000 ~ 1 Lacs+",0,ORISSA,Bhadrak
4376,Susanta Kumar Jena,IND,0,12th Pass,31,Rs 500 ~ 5 Hund+,Rs 0 ~ ,0,ORISSA,Bhadrak
4377,Prasanna Kumar Patasani   Winner ,BJD,0,Post Graduate,66,"Rs 14,77,178 ~ 14 Lacs+",Rs 0 ~ ,1,ORISSA,Bhubaneswar
4378,Akshaya Kumar Mohanty,BSP,0,Not Given,45,Nil,Rs 0 ~ ,0,ORISSA,Bhubaneswar
4379,Archana Nayak,BJP,0,Post Graduate,43,"Rs 5,45,000 ~ 5 Lacs+","Rs 3,25,000 ~ 3 Lacs+",0,ORISSA,Bhubaneswar
4380,Basanta Kumar Behera,Kalinga Sena,0,12th Pass,47,"Rs 14,600 ~ 14 Thou+",Rs 0 ~ ,0,ORISSA,Bhubaneswar
4381,Bijayananda Mishra,LJP,0,Graduate Professional,51,"Rs 26,800 ~ 26 Thou+",Rs 0 ~ ,0,ORISSA,Bhubaneswar
4382,Dhirendra Satapathy,IND,0,Post Graduate,67,"Rs 44,81,000 ~ 44 Lacs+","Rs 18,00,000 ~ 18 Lacs+",0,ORISSA,Bhubaneswar
4383,Jagannath Prasad Lenka,IND,0,Graduate,75,"Rs 62,000 ~ 62 Thou+",Rs 0 ~ ,0,ORISSA,Bhubaneswar
4384,Nabaghan Parida,BOP,0,Graduate Professional,66,"Rs 1,12,37,000 ~ 1 Crore+",Rs 0 ~ ,0,ORISSA,Bhubaneswar
4385,Praful Kumar Sahoo,RPI(A), 4 ,10th Pass,38,"Rs 15,000 ~ 15 Thou+",Rs 0 ~ ,0,ORISSA,Bhubaneswar
4386,Pramila Behera,IND,0,Post Graduate,33,"Rs 25,368 ~ 25 Thou+",Rs 0 ~ ,0,ORISSA,Bhubaneswar
4387,Santosh Mohanty,INC,0,12th Pass,58,"Rs 1,74,06,799 ~ 1 Crore+","Rs 2,16,000 ~ 2 Lacs+",0,ORISSA,Bhubaneswar
